Is the following sentence factually correct?\n"Great Depression describes a period in US history where the economy was horrible."\nOptions:\n- yes\n- no	yes	Great Depression was an era of great economic suffering in the United States of America.
Is the following a factual statement?\n"Christopher Reeve portrayed Superman in film."\nOptions:\n- yes\n- no	yes	Christopher Reeve was an actor that's fondly remembered for this portrayal.
"Acceptance of LGBTQ people in the military replaced the policy of Don't ask, don't tell."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Don't ask, don't tell is known as the policy of not questioning whether military members are LGBTQ, but it was replaced with a policy of acceptance.
Is the following statement true?\n"Vitamin C exists naturally in many fruits."	yes	You find most sources of natural Vitamin C in fruits and vegetables.
Is the following sentence factually correct?\n"Eminem candy comes in many different colors and flavors."\nOptions:\n- yes\n- no	no	M&M's are candy and Eminem is a rapper.
Is the following a factual statement?\n"Guillermo del Toro works as a Dream Works animation person and is a Mexican American."\nOptions:\n- yes\n- no	yes	Guillermo del Toro creates animated films made by DreamWorks.
Does the following sentence make sense?\n"All of the decisions regarding monetary reform in China are made by the People's Bank of China."\nOptions:\n- yes\n- no	yes	The People's Bank of China is the central bank of China in charge of monetary reform.
Claim: "Delta Air Lines along with its affiliates and subsidiaries, operates more than 5,400 flights daily."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	Delta Air Lines serves 325 destinations in 52 countries on six continents.
"Few can dispute Barbra Streisand dramatic contributions to pop culture."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Barbra Streisand is a famous singer and public figure.
Is the following sentence factually correct?\n"People use Seismology to study global warming."\nOptions:\n- yes\n- no	no	Earthquakes have nothing to do with the Earth's temperature, so seismology is irrelevant.
Yes / no, is the following a verifiable fact?\n"Legal Opium dens are the new fad among the baby boom generation here in the U.S."	no	Opium remains highly illegal in the US and not the kind of thing most baby boomers are doing.
Does the following sentence make sense?\n"Christians call the name of their Holy Book, The Quran."\nOptions:\n- yes\n- no	no	The Christian holy book is called The Bible.
"George Benson married Johnnie Lee in 1962 and has four children."\nIs the above claim true?\nOptions:\n- yes\n- no	no	George Benson has been married to Johnnie Lee since 1962 and has seven children.
Is the following statement true?\n"The Dalai Lama lives in India."	yes	The Dalai Lama lives as a refugee in India.
Is the following sentence factually correct?\n"Larry King gave many interviews that went down in history."\nOptions:\n- yes\n- no	yes	Larry King was a long time successful journalist.
Is the following a factual statement?\n"If one travels to the Oval Office they end up in Washington, D.C."\nOptions:\n- yes\n- no	yes	The Oval Office is in the White House located in Washington, D.C.
Yes / no, is the following a verifiable fact?\n"SpaceX first launch of Falcon 9 was unsuccessful in May 2012."	no	The rocket launch was a success and was the first commercial spacecraft to board the ISS.
"Alfred Russel Wallace devised a theory of evolution at about the same time as Charles Darwin."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Alfred Russel Wallace has become famous for developing his theory of evolution contemporaneously with Darwin.
Is the following statement true?\n"Mark Hamill came from a small town named Ham Mill, Massachusetts."	no	Nonsense, And I don't believe it's an actual place.
Is the following sentence factually correct?\n"Zheng Jie rose to prominence as one of Japan's most innovative and forward thinking chemists."\nOptions:\n- yes\n- no	no	Zheng Jie is Chinese, and she is a tennis star, not a scientist.
Is the following a factual statement?\n"People never censor themselves while writing in their Diary."\nOptions:\n- yes\n- no	no	Although a diary can be confessional, people may nevertheless refrain from writing things too personal lest the diary be read by others.
Does the following sentence make sense?\n"Each of the Power Rangers wears a different colored costume."\nOptions:\n- yes\n- no	yes	The Power Rangers are well known for the way the color of their costumes indicates the characters.
"Axl Rose gave sermons on tours."\nIs the above claim true?\nOptions:\n- yes\n- no	no	Axl Rose was a member of a rock band that went on musical tours, not of a religious organization.
Is the following statement true?\n"Poles provide spaces for the birds to rest on."	no	Poles are actually Polish people and not the street poles.
Is the following sentence factually correct?\n"Capitalism, along with socialism, is one of the most used economic systems in the world."\nOptions:\n- yes\n- no	yes	Capitalism is an economic system that a majority of countries use.
Is the following a factual statement?\n"Larry Bird worked as an American former professional basketball player, coach and executive in the National Basketball Association."\nOptions:\n- yes\n- no	yes	The sentence is true because there are records, pictures and videos of him playing and coaching basketball.
Yes / no, is the following a verifiable fact?\n"George Benson began his professional career at the age of 19 as a jazz guitarist."	yes	George Benson is an American guitarist, singer, and songwriter whose hero was country-jazz guitarist, Hank Garland.
Does the following sentence make sense?\n"The periodic table shows Argon in it."\nOptions:\n- yes\n- no	yes	Argon is an element and the periodic table shows elements.
Claim: "The Cucumber is a fruit vegetable."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	Research and true definition are backed by science.
"Grains of Sand eventually hatch, to reveal Sand crabs."\nIs the above claim true?\nOptions:\n- yes\n- no	no	Sand crabs are born from eggs, not from hatched grains of sand.
Is the following statement true?\n"Homer wrote the Odyssey, in which Odysseus sails the sea and battles creatures to return home."	yes	This is a quick summary of the epic poem and Odysseus's place within it.
Is the following sentence factually correct?\n"The African leopard belongs in the Animalia kingdom."\nOptions:\n- yes\n- no	yes	It is true, because African leopard does belong in the Animalia kingdom.
Yes / no, is the following a verifiable fact?\n"The word Tsar originated as a name for rulers of the USSR."	no	The USSR is relatively new as it was founded in the 1920's. The word tsar existed long before this.
Claim: "Police brutality doesn’t exist any more."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	Weve had several cases this year over police brutality.
"Antonin Scalia expectantly died while serving on the US supreme court."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Antonin Scalia died in 2016 while actively serving on the US supreme court.
Is the following a factual statement?\n"A Construction worker can propose new laws in the Senate."\nOptions:\n- yes\n- no	no	Construction workers are not members of the government.
Does the following sentence make sense?\n"Georges Cuvier did not believe in science and appreciated the arts more."\nOptions:\n- yes\n- no	no	I think my sentence is false because of the records of how much he contributed to science. There is no evidence of him loving the arts more, but rather the opposite.
Claim: "A person who smokes a pack of cigarettes a day will likely show no signs of Ageing."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	Smoking cigarettes plays a significant role in early signs of ageing internally and externally in the human body.
"The Liberty Bell sits in a protected area."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	The Liberty Bell is a very important artifact from American history, so of course it must be protected from the weather and elements and possible thieves.
Is the following sentence factually correct?\n"Fyodor Dostoevsky worked as a Russian novelist, philosopher, short story writer, essayist, and journalist."\nOptions:\n- yes\n- no	yes	The sentence is true because there are historical records of this and also his work is evidence of it.
Is the following a factual statement?\n"Take a look in an average american kid's room and you'll likely see Mattel products."\nOptions:\n- yes\n- no	yes	Mattel is a toy and game brand that makes many popular products in the US.
Yes / no, is the following a verifiable fact?\n"Andrew Cuomo appeared many times on TV throughout the pandemic as a national leader."	yes	Andrew Cuomo was the governor of New York state during the pandemic.
Claim: "Easy Rider features motorcycles and is set in California."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	Easy Rider is an American movie played by Dennis Hopper.
Is the following sentence factually correct?\n"Elvis created the song Hound Dog."\nOptions:\n- yes\n- no	no	The song Hound Dog was created by Big Mamma Thornton.
Does the following sentence make sense?\n"The original Power Rangers TV show came out in the early 1990's."\nOptions:\n- yes\n- no	yes	Power Rangers the show first aired in 1993.
Claim: "The stories of One Thousand and One Nights are a collection of stories from the Brothers Grimm."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	The brothers Grimm wrote the Grimm fairytales featuring such stories as Rapunzel, Hansel and Gretel, Snow White, and many others.
"One Laptop per Child aims to give laptops to children."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	The entire goal of One Laptop per Child is to give laptops to children.
Is the following sentence factually correct?\n"Watercolor painting uses paints suspended in oil."\nOptions:\n- yes\n- no	no	The pigments are suspended in water in watercolor painting.
Is the following a factual statement?\n"A European nation once colonized Senegal."\nOptions:\n- yes\n- no	yes	Senegal was part of the Empire of France.
Yes / no, is the following a verifiable fact?\n"The Furry fandom grow fur on their bodies."	no	Humans don't typically grow fur on their bodies.
Claim: "The Eagle Nebula contains the famous Pillars of Creation photographed by the Palomar Observatory."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	The Pillars of Creation were photographed by the Hubble Space Telescope.
Is the following statement true?\n"Chronic fatigue syndrome helps the human body rest."	no	Diseases like chronic fatigue syndrome negatively affect the body.
Is the following sentence factually correct?\n"The taste of the Plum fruit ranges from sweet to tart and can be eaten fresh."\nOptions:\n- yes\n- no	yes	Plum is used in jam-making or other recipes where the skin itself may be particularly tart.
Is the following a factual statement?\n"IOS acts as the primary operating system for Apple products."\nOptions:\n- yes\n- no	yes	IOS was created by Apple for their products.
Yes / no, is the following a verifiable fact?\n"If yams are not available, Sweet potato can be made by combining regular white potatoes and whipped cream."	no	Sweet potatoes are a different species of potato.
Does the following sentence make sense?\n"The Tragedy, a literary and dramatic genre, was made popular by the Greeks."\nOptions:\n- yes\n- no	yes	Greek playwrights and actors performed tragedies in their early theaters.
"People eat Spinach by adding it to salads."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Salads often feature leafy green vegetables like spinach.
Claim: "One mention of the prophecy of Maitreya is in the Maitreya vyākaraṇa."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	Maitreya is typically pictured seated, with either both feet on the ground or crossed at the ankles, on a throne, waiting for his time.
Is the following sentence factually correct?\n"Interment is part of every Funeral."\nOptions:\n- yes\n- no	no	Some people choose cremation rather than burial and ashes are not necessarily buried .
Yes / no, is the following a verifiable fact?\n"Occasionally in the show one of the Power Rangers is not around when its time to team up and have their robots merge. When the Orange Ranger was not around they merged into MoBot. It was inspired by the Mobody song."	no	There was no orange ranger and no MoBody inspirations of any kind ever documented.
Does the following sentence make sense?\n"Olympia, Washington acts as the capitol of the state of Washington In the United States."\nOptions:\n- yes\n- no	yes	Olympia, Washington is considered the capitol of the state of Washington.
"E! TV helped to revolutionize how we get our celebrity news."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	E! or Entertainment Network launched in the 90's and helped fuel an already growing interest in celebrities.
Is the following statement true?\n"The Great Turkish War took place in Asia."	no	Turkey is a country in Europe, not Asia.
Is the following sentence factually correct?\n"Alcoholics Anonymous forces its members into submission."\nOptions:\n- yes\n- no	no	The 12 steps of Alcoholics Anonymous are suggestions and not a requirement.
Is the following a factual statement?\n"Matthew McConaughey hates going to the beach because he is afraid of the waves in the ocean."\nOptions:\n- yes\n- no	no	The sentence is false because Matthew McConaughey has never made this claim nor is there evidence of him being afraid at the beach.
Yes / no, is the following a verifiable fact?\n"It is more efficient to go Snowboarding in the desert."	no	Snowboarding requires lots of snow which does not happen naturally in the desert.
Is the following sentence factually correct?\n"Great Lakes home some of the most dangerous wildlife in the world."\nOptions:\n- yes\n- no	no	The sentence is false because there is evidence that other parts of the world possess far more dangerous wildlife, like parts of Africa and Australia.
Is the following a factual statement?\n"Rabindranath Tagore gave all his substantial poems on his own name."\nOptions:\n- yes\n- no	no	Tagore's pen name was Bhanusingha with which he delivered notable work.
Yes / no, is the following a verifiable fact?\n"Traits of Narcissism are often associated with self-righteousness and selfishness."	yes	This is along the lines of the definition of narcissism.
Does the following sentence make sense?\n"Mars Exploration Rover has returned to earth with core samples."\nOptions:\n- yes\n- no	no	Mars Exploration Rover is still on Mars and is inoperable.
Claim: "It's important for some Christians that their babies have a Baptism."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	A Baptism is a religious ceremony undertaken by Christians.
"Cathay Pacific works in the Airlines of Hong Kong and she is a member of the IATA."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	This is true because think can be found online when searched.
Is the following a factual statement?\n"Henry Kissinger worked as a consultant who served as United States Secretary of State and National Security Advisor under the presidential administrations of Richard Nixon and Gerald Ford."\nOptions:\n- yes\n- no	yes	My sentence is true because Henry Kissinger is known to have had this role. There are also many records of evidence that he did in fact have this role from the records of his work.
"Jane Austen toured the Americas playing guitar in a rock band."\nIs the above claim true?\nOptions:\n- yes\n- no	no	This is untrue, and Jane Austen was not a professional musician.
Is the following sentence factually correct?\n"FBI agents shot Richard Nixon at a movie theater in Princeton, New Jersey."\nOptions:\n- yes\n- no	no	Agents working for the FBI never used any gun to shoot former President Nixon.
Yes / no, is the following a verifiable fact?\n"People all around the world can recognize Homer Simpson."	yes	The Simpsons is a very popular cartoon and plays in almost every country in the world.
Does the following sentence make sense?\n"Stephenie Meyer books usually do not include themes that go against her religious upbringing."\nOptions:\n- yes\n- no	yes	The Twilight series is known for having limitations, such as no sex until marriage, no drinking, and no smoking.
Claim: "Nicole Kidman is the first president of The United States of America."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	It is an outlandish statement and in no way true at all.
"James Cagney acts on American theater stages and also dances tap dance."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	This sentence is true because James Cagney stage acts can be watched by people.
Is the following sentence factually correct?\n"Located in the Atlantic Ocean is the East China Sea."\nOptions:\n- yes\n- no	no	East China Sea is a vital trade route.
Is the following a factual statement?\n"Celery can not be grown indoors."\nOptions:\n- yes\n- no	no	Celery actually grows very easily indoors and outdoors.
Does the following sentence make sense?\n"Dave Winfield played outfield for the New York Yankees."\nOptions:\n- yes\n- no	yes	Yes, he is on record having played outfield with the Yankees.
Claim: "Most people in the Navy have earned the title of Admiral."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	There are few Admirals in the Navy, it is not a common title.
"Claudio Monteverdi composed the opera Einstein on the Beach."\nIs the above claim true?\nOptions:\n- yes\n- no	no	Philip Glass, not Monteverdi, composed Einstein on the Beach.
Is the following statement true?\n"Brooklyn exists independent of its State government."	no	Brooklyn, being a city inside of a state, cannot enforce its own government.
Is the following sentence factually correct?\n"A Bull sharks swim in both salt water and fresh water."\nOptions:\n- yes\n- no	yes	Bull sharks have been spotted un oceans as well as rivers and lakes.
Is the following a factual statement?\n"The Notorious B.I.G. lived a healthy lifestyle and worked out every day."\nOptions:\n- yes\n- no	no	The Notorious B.I.G. was overweight and did not exercise.
Yes / no, is the following a verifiable fact?\n"Fault has the potential to produce large and destructive quakes."	yes	Fault (geology) is a structural geology that produces fault lines.
Does the following sentence make sense?\n"Burt Reynolds played in Broadway musicals."\nOptions:\n- yes\n- no	no	Burt Reynolds was a TV actor not Broadway star.
Claim: "There are many sources in which one can learn about Interior design."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	There is a popular magazine called "Better Homes and Gardens" and if you go to bookstores or the book section of stores, you can see many more resources.
"John Wooden wrote the Gospel of John in the Christian New Testament."\nIs the above claim true?\nOptions:\n- yes\n- no	no	The Gospel of John appeared nearly 2,000 years before John Wooden’s birth.
Is the following statement true?\n"Princess Leia lived during the stone age."	no	Princess Leia lived during an era that possessed space travel technology.
Is the following sentence factually correct?\n"Easter originates from a pagan holiday celebrating fertility."\nOptions:\n- yes\n- no	yes	Before Christianity, Easter was originally a holiday devoted to a goddess of fertility.
Does the following sentence make sense?\n"Drug overdose occurs when people cut their pills too many times."\nOptions:\n- yes\n- no	no	Drug overdose is when people take too many drugs. It does not everything to do with cutting a pill too many times.
Claim: "Adobe Photoshop can manipulate photographs on your computer."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	According to Adobe's website, the software allows you to do just that.
"Pol Pot served as a famous dictator."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Pol Pot was once the ruler of Cambodia.
Is the following statement true?\n"Cumin tastes very sweet and is often confused with sugar."	no	Cumin has a slight tang, and is more hot and sharp than sweet.
Is the following a factual statement?\n"People determine the direction of the wind from changes in the way a Judge is pointing."\nOptions:\n- yes\n- no	no	A weathervane, and not a judge, is the tool people use to determine the direction of the wind.
Yes / no, is the following a verifiable fact?\n"Many tourists visit Times Square to celebrate New Year's Eve."	yes	Times Square is a popular place to visit on New Year's Eve.
"We had a lady Judge here in town that was the best Judge I know."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	I have known her for 30 years and she proved herself to be tough and stern but very fair.
Is the following statement true?\n"Alstom had rail transport good marketing companies."	yes	Alstom had good companies with good name fame.
Is the following a factual statement?\n"Leonardo da Vinci painted the Mona Lisa."\nOptions:\n- yes\n- no	yes	Leonardo da Vinci is a well-respected artist and one of his works was the Mona Lisa.
Yes / no, is the following a verifiable fact?\n"Spider-Man: Homecoming portrays a spider who meets a man to eat."	no	Spider-Man: Homecoming is about a Teen superhero film.
Does the following sentence make sense?\n"People traditionally eat turkey on Thanksgiving."\nOptions:\n- yes\n- no	yes	Thanksgiving is when turkey is usually eaten at the meals.
"Sloths live in the rainforests in Central and South America."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Sloths have a limited habitat, which only includes rainforests in Central and South America.
Is the following sentence factually correct?\n"The United States won the Battle of Berlin."\nOptions:\n- yes\n- no	no	The United States was never in that battle.
Yes / no, is the following a verifiable fact?\n"Alfred Russel Wallace collaborated with Alfred North Whitehead to write the Principia Mathematica."	no	Bertrand Russell, and not Alfred Russel Wallace, wrote the Principia Mathematica with Alfred North Whitehead.
"One could watch the Los Angeles Lakers at the Parc des Princes in 2019."\nIs the above claim true?\nOptions:\n- yes\n- no	no	The Los Angeles Lakers are a basketball team, Parc des Princes is a field for soccer and rugby.
Is the following sentence factually correct?\n"Tuatara lives mostly in New Zealand and look like lizards."\nOptions:\n- yes\n- no	yes	Tuatara are reptiles that are endemic to New Zealand and belong to the Sphenodon genus.
Is the following a factual statement?\n"Peaches are a fruit crop originating from Asia."\nOptions:\n- yes\n- no	yes	The peach flora is originally from China and it turns into a fruit so it is true.
Yes / no, is the following a verifiable fact?\n"Acquiring Oats as flavors in cereals and condiments is a good choice."	yes	Oats are edible and found in many recipes including muffins.
Claim: "George Michaels walked across the Mediterranean Sea."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	It is not possible to walk across a sea.
Is the following statement true?\n"The USS Missouri existed at Pearl Harbor in Honolulu, HI."	yes	The USS Missouri (BB-63) was part of WW2 and located at Pearl Harbor.
Is the following a factual statement?\n"Christopher Reeve played as a super hero for three films."\nOptions:\n- yes\n- no	yes	Christopher Reeve played the role of Superman for three films.
Yes / no, is the following a verifiable fact?\n"Sri Aurobindo studied for the Indian Civil Service at King's College, Cambridge, England."	yes	Aurobindo's father wanted his sons to enter the Indian Civil Service (ICS) which required them to study in England hence the entire family moved to England in 1879.
Does the following sentence make sense?\n"Tokyo Tower delivers great views from the observation deck."\nOptions:\n- yes\n- no	yes	The purpose of an observation deck on a large tower is to enjoy reviews.
Claim: "The People's Bank of China decides on and enacts necessary monetary reform as per its duties as the central bank of China."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	Central banks are responsible for monetary reform and the People's Bank of China is China's central bank.
"A Lymph node is a cancerous bulge that grows behind the jaw."\nIs the above claim true?\nOptions:\n- yes\n- no	no	It is not accurate and it is outlandish of a statement.
Is the following statement true?\n"Waiting for Godot features a girl named Godot."	no	Waiting for Godot does not contain a girl named Godot.
Is the following sentence factually correct?\n"Pride and Prejudice focuses on the horrors of war and the toll it takes emotionally."\nOptions:\n- yes\n- no	no	Pride and Prejudice is not about war, it is a love story.
Is the following a factual statement?\n"A state prison known as Bastille was unharmed and not confronted on Bastille Day."\nOptions:\n- yes\n- no	no	A state prison known as Bastille was attacked by a mob on Bastille Day.
Yes / no, is the following a verifiable fact?\n"Capital often thought an economic system which private actor own and control property in accord with their interest and demand and supply of set market price in a way the best interest of society."	yes	Capital (economics) is decided the economic and political system in a country trade and industry controlled it is the main concept to each and every country developing.
Does the following sentence make sense?\n"One can find the houses of famous celebrities in Hollywood."\nOptions:\n- yes\n- no	yes	Hollywood is where famous actors film movies and live.
Claim: "The Peace Corps defeated the Axis Powers in World War II."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	The Peace Corps is a humanitarian organization that provides humanitarian aid, not a standing army.
"One can find that Ahura Mazda was an ancient Iranian god that provides wisdom."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	You can look up online or at any information agency to be true.
Is the following statement true?\n"The Schomburg Center for Research in Black Culture has an art gallery space."	yes	The Schomburg Center is known as a library, but also as a space for exhibiting art.
Is the following a factual statement?\n"Mary Magdalene sat upon the throne of Scotland during the entirety of the Hundred Years War."\nOptions:\n- yes\n- no	no	Neither Mary Magdalene nor anyone else occupied the throne of Scotland for the whole Hundred Years War.
Yes / no, is the following a verifiable fact?\n"The vedic literature of Hinduism features Ganesha."	yes	Ganesha features in the Rig Veda, a prominent text in Hindu vedic literature.
Does the following sentence make sense?\n"A Lieutenant can give orders to a sergeant."\nOptions:\n- yes\n- no	yes	A lieutenant is higher ranked than a sargeant.
Claim: "Other names throughout history for Librarians are keepers of the tablets or masters of the books."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	These were Sumerian names for the librarian, and it would seem very intuitive for anybody who knows what a librarian is.
"The devil rules over the gates Hell."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	The bible says the devil rules over hell.
Is the following sentence factually correct?\n"Cat Stevens creates his songs specifically for cats."\nOptions:\n- yes\n- no	no	Despite the alias, Cat Stevens creates music for humans.
Is the following a factual statement?\n"Avril Lavigne sang the SpongeBob theme for the 2004 movie."\nOptions:\n- yes\n- no	no	She sang her version of the song, but it was only through an album.
Claim: "Armoured warfare is a sport that is played every so often against one another with Tank s."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	Armoured warfare are mostly tanks that are used in war.
Is the following statement true?\n"Snohomish County, Washington located in the Pacific Northwestern part of the United States."	yes	Snohomish County, Washington is a county in the metropolitan area of Seattle.
Yes / no, is the following a verifiable fact?\n"Lawyers use Fax machines to send documents to other locations."	yes	Fax machines use telephone connections to send data that prints a document in another building.
Claim: "One would be able to hear the Athanasian Creed at the Vatican."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	The Vatican is home to the Catholic Church, which recites the Athanasian Creed.
"Mark the Evangelist worked as a tax collector in the bible."\nIs the above claim true?\nOptions:\n- yes\n- no	no	This is false because was a disciple of Jesus Christ.
Is the following a factual statement?\n"Sand cleans teeth as well as toothpaste."\nOptions:\n- yes\n- no	no	Using sand in place of toothpaste is likely to damage teeth whereas toothpaste is specifically designed to clean teeth.
Yes / no, is the following a verifiable fact?\n"The Drain fly drinks blood and is a part of the Psychodidae insect family."	yes	You can look up online or any information center and find it to be true.
Claim: "There is a Pope selected to lead every Catholic church."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	There is only one pope, but Catholic churches usually do have a priest to each church.
"If a person won a million dollars in the lottery they would be filled with Disgust."\nIs the above claim true?\nOptions:\n- yes\n- no	no	Most people would be happy if they won the lottery not be disgusted.
Is the following statement true?\n"Matthew McConaughey graduated from a school in Texas."	yes	He is an actor that went to school in Texas.
Is the following a factual statement?\n"Guillermo del Toro worked as a Mexican film director, producer, screenwriter, author, actor, and make-up artist."\nOptions:\n- yes\n- no	yes	The sentence is true because there are public records of this being true. There are records of his work.
Does the following sentence make sense?\n"Pulmonary embolism exists as a blessing to have, as it cleans the blood."\nOptions:\n- yes\n- no	no	I think this sentence is false because the characteristics and consequences of a pulmonary embolism suggest the opposite. It is not a blessing to have.
Claim: "Mel Brooks help revive the Frankenstein story when he made the monster funny."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	Young Frankenstein with Gene Wilder as Dr. Frankenstein and Peter Boyle as the Monster is a classic comedic film.
"The term Sophist designated itinerant teachers in the ancient Greco-Roman world."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	A Sophist typically charged a significant amount of money to teach rhetorical skills to young men in and around Greece.
Is the following statement true?\n"Clerkenwell took its name from the Clerks' Well in Farringdon Lane (clerken was the Middle English genitive plural of clerk, a variant of clerc, meaning literate person or clergyman)."	no	The Monastic Order of the Knights Hospitallers of St John of Jerusalem had its English headquarters at the Priory of Clerkenwell.
Is the following sentence factually correct?\n"Olympia, Washington resides as the number one worst place to live because of the weather."\nOptions:\n- yes\n- no	no	Although the weather may not be the best, Olympia, Washington is considered a nice place close to nature.
Is the following a factual statement?\n"Hanging is widely used, officials acting out and Hanging people, currently, legally in the united states in Capital punishment."\nOptions:\n- yes\n- no	no	Hanging is outlawed in all states as a form of capital punishment.
Does the following sentence make sense?\n"The European Parliament represents the dominant political organization in the European Union."\nOptions:\n- yes\n- no	yes	The European Parliament is based in the EU and the chief political organization in the territory.
Claim: "The real dog that performed as Goofy for Disney on television is five years old."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	no	Goofy was always portrayed as an animated character on television.
"If one is sloppy while eating a Chocolate brownie one's mouth can appear green."\nIs the above claim true?\nOptions:\n- yes\n- no	no	Chocolate brownies can be messy but are not green.
Is the following statement true?\n"D. H. Lawrence wrote the story Sons and Lover."	yes	He wrote that story that was published in 1913.
Is the following sentence factually correct?\n"The Schuylkill River flows through four counties."\nOptions:\n- yes\n- no	yes	The Schuylkill River is located in Berks, Chester, Montgomery, and Schuylkill counties.
Is the following a factual statement?\n"China Eastern Airlines repeatedly gets named one of the most popular travel companies in China."\nOptions:\n- yes\n- no	yes	China Eastern Airlines is a very popular airline company of China.
Yes / no, is the following a verifiable fact?\n"Under no circumstances can my home be searched under the Fourth Amendment to the United States Constitution."	no	Your home can be searched under the Fourth Amendment to the United States Constitution if you give consent or if the police have probable cause.
Does the following sentence make sense?\n"Those that study Ethics focus on finding the reason of life."\nOptions:\n- yes\n- no	no	Ethics focus on right and wrong, from an empirical perspective.
Claim: "J. K. Rowling likes to write young adult books."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	J. K. Rowling wrote the Harry Potter book series which is a young adult series.
"Lloyd Bentsen worked for President Bill Clinton."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	He was the 69th United States Secretary of the Treasury under President Bill Clinton.
Is the following a factual statement?\n"Mail carriers on the Pony Express were all cowboys in classic chaps and hats."\nOptions:\n- yes\n- no	no	Although some were, this is a vast generalization.
Yes / no, is the following a verifiable fact?\n"Christians and other religious people in the west tend to agree with Richard Dawkins spiritual views."	no	Dawkins is well-known as an atheist, and is very vocal about criticizing creationism and organized religion.
Claim: "The first person to be launched into space was Yuri Gagarin."\nIs the claim above correct, and can it be verified by human common sense and without a web search?\nOptions:\n- yes\n- no	yes	He was the Russian cosmonaut that beat the American into space.
"Jeb Bush ran for President in 2016."\nIs the above claim true?\nOptions:\n- yes\n- no	yes	Jeb Bush was a Republican candidate in the 2016 election.
Is the following statement true?\n"50 Cent is a comedian from the 90's."	no	It is a false statement and inaccurate claim.
Is the following sentence factually correct?\n"The United States and Mexico share ownership of the Great Lakes."\nOptions:\n- yes\n- no	no	The Great Lakes are in the Northern Part of the United States, not on the Mexican border.
Is the following a factual statement?\n"One can find the China Railway High-speed in Canada."\nOptions:\n- yes\n- no	no	The China Railway High-speed is in China, not Canada.
Yes / no, is the following a verifiable fact?\n"Pinky and the Brain existed as an adult film and should not be watched by children."	no	I think this sentence is false because it was a show marketed towards children and was very child appropriate. It didn't possess any inappropriate episodes.
Does the following sentence make sense?\n"Britain greatly influenced the Counterculture of the 1960s."\nOptions:\n- yes\n- no	yes	The Counterculture of the 1960s originated out of Britain.
"Rashi met with the United States ambassador to discuss relations with Israel."\nIs the above claim true?\nOptions:\n- yes\n- no	no	Rash was died before the United States or Israel existed.
