Where do kids play with a ball that is concrete?\nOptions:\n- street\n- soccer field\n- soccer game\n- central park\n- pool table	street	Street is the flat surface outside homes. The flat surface outside homes is made from concrete.
John needed his watched fixed. Where might he take it?\nOptions:\n- jewelery store\n- guard tower\n- jewellers\n- department store\n- mall	jewellers	A watch is a jewellary item and can be taken to a jeweller. A jeweller has all tools from which he can repair the watch.
What is a great, but non-specific, overall benefit of exercise?\nOptions:\n- good health\n- heart attacks\n- relaxation\n- rest\n- fatigue	good health	Good health is great but non-specific. The overall benefit of exercise is good health.
Where is the cub's baseball stadium?\nOptions:\n- chicago\n- phoenix\n- san francisco\n- boston\n- urban areas	chicago	Chicago cubs is a baseball team based in Chicago.
James and Holly were getting a divorce. They didn't like it, but they needed it. What might they be trying to avoid?\nOptions:\n- being single\n- tears\n- children suffer\n- anger\n- no spouse	children suffer	Divorce causes suffering to people other than those who are getting a divorce. Children come under the people who are effected by a divorce. Parents generally don't want their children to suffer.
This is probably too shallow for a canoe. What is this?\nOptions:\n- water\n- campground\n- mountain stream\n- broken water drain\n- boat house	mountain stream	Canoes can only sail in deep water bodies. Mountain streams are not deep water bodies.
After the yoga class everybody was instructed to sit quietly and do what?\nOptions:\n- sit down\n- meditate\n- alone\n- shut up\n- go home	meditate	Meditation is done in yoga class. During meditation, you need to sit quietly.
Where can one attend a famous bazaar?\nOptions:\n- china\n- festival\n- istanbul\n- arabia\n- india	india	There are a lot of famous bazaars in India. One can attend a famous bazaar where there are a lot of famous bazaars.
John kept standing up. He was afraid that if he were sitting down he might do something. What might he be afraid of?\nOptions:\n- fall asleep\n- being supported on chair\n- comfort\n- clowns\n- flatulence	fall asleep	A person who is afraid of falling asleep usually keep standing. By sitting down, one can easily fall asleep if he is feeling sleepy.
Needlepoint requires many accessories, what holds the work taut?\nOptions:\n- sewing\n- collection of folk art\n- livingroom\n- frame\n- bathroom	frame	A needlepoint has a frame outside it to hold work taut. Frame is an accessorie.
Some people prefer releasing energy through work while others prefer to release it through what?\nOptions:\n- motion\n- stretch\n- exercise\n- movement\n- muscles	exercise	Energy can be released through exercise. For releasing energy, some people prefer through work while others prefer through exercise.
If the weather means you what, so do your animals?\nOptions:\n- travel\n- get cold\n- feel pain\n- move\n- electrical circuit	get cold	Cold means a weather in which temperature is very low. Getting cold means a feeling where one feels shiver due to low temperature.
When someone is watching a film, what are they hoping for?\nOptions:\n- insight\n- being entertained\n- fear\n- erection\n- expectations	being entertained	Film provides entertainment. When someone is watching a film, they are hoping for being entertained.
They had so much fun that afternoon that it seemed like it had become what in a blink of the eye?\nOptions:\n- before noon\n- morning\n- christmas\n- before lunch\n- evening	evening	Time seems to move fast when one is having fun. Evening is the time that comes after several hours following afternoon. Blink of the eye is referred to mean something fast.
Playing poker takes a lot of luck, but being consistent takes what?\nOptions:\n- ante\n- happiness\n- skill\n- losing money\n- attention	skill	Poker is a game and games require consistent skills.
Since we aren't immortal, people should what?\nOptions:\n- expect to die\n- pay bills\n- buy pets\n- stay in\n- eat corn	expect to die	Immortals are people who can never die. Mortals are people who can die. Humans are mortals, hence they can die at some point.
He waited for his friend at the squash court, but he was worried his friend thought he meant the at the other end of the public what?\nOptions:\n- country club\n- rich person's house\n- pool\n- park\n- fitness center	park	As he waited for his friend at the squash court but he was worried that his friend thought he meant the at the other end of the public park.
When a teacher gives you a command what should you do?\nOptions:\n- question\n- ask\n- obey\n- serve\n- follow	follow	Teacher is teaching to students. Teacher is in commanding position while teaching to students. It is student's duty to follow his command.
The teacher explained it used a cathode ray tube like other screens, but this what measured things?\nOptions:\n- vacuum tube\n- television\n- computer\n- cathode ray\n- oscilloscope	oscilloscope	There are different types of oscilloscopes. One kind of oscilloscope contains cathode ray tubes. Oscilloscope can also be used to measure things.
Bob needs a level to hang a shelf but cant find one in his home. Where would he go to get one?\nOptions:\n- glass of water\n- build evenly\n- garage\n- carpenter's shop\n- video game	carpenter's shop	Carpenter’s shop is a place where making or repairs of wooden structures or their structural parts is done. Bob needs a level to hang a shelf but can’t find one in his home. He would go to carpenter’s shop to get one.
What would a person do if he or she wanted to get good grades?\nOptions:\n- feel proud\n- try to learn\n- need assistance\n- thank god\n- read alot	try to learn	People study hard when they want good grades. Studying hard means trying to learn.
Why is a member of the priesthood in a new church advised by friends to start getting in shape?\nOptions:\n- blue 32\n- losing weight\n- feel better\n- pain\n- exercise	feel better	Being fit makes us feel better. Getting in shape is being fit.
What white meat goes well with potatos?\nOptions:\n- kitchen cupboard\n- maryland\n- chicken\n- tuna\n- pantry	chicken	Chicken is a white meat. . Potato can be cooked with chicken.
Where does dust usually end up in the corner?\nOptions:\n- windowsill\n- carpet\n- frogs\n- ground\n- corner	ground	Generally corners of the ground have dust. Ground Corners are difficult to clean.
Where could you find a fortune?\nOptions:\n- real estate\n- treasure chest\n- stock market\n- park\n- imagination	treasure chest	Treasure chest is a storage place for valuables.
What happens to dogs when they want to play?\nOptions:\n- many colours\n- need food\n- sleep soundly\n- go outside\n- they speak english	go outside	Go outside means not inside a building. Dogs go outside when they want to play.
Where would you find an armoire when you retire at the end of the day?\nOptions:\n- bedroom\n- clothes\n- living room\n- furniture store\n- bathroom	bedroom	Retiring means to take rest. People take rest in the bedroom at the end of the day.
What does a person use to smell things?\nOptions:\n- hair\n- do dishes\n- nose\n- headache\n- eat food to live	nose	Nose is the only olfactory organ in the body. Human beings use nose to smell things.
Sally went to her office, which was on the 8th and top floor. Where does she probably work?\nOptions:\n- skyscraper\n- tall building\n- public building\n- school building\n- swimming pool	tall building	A building with 8 floors is a tall building.
The bird is young and still nesting, what is it likely to do soon?\nOptions:\n- spread wings\n- learn to fly\n- squawk\n- swim\n- attempt to fly	attempt to fly	Flying is the act of moving through air using wings. Wings won't be well developed yet in young birds. Young birds attempt to use their wings as soon as they grow up.
which door with lock regularly holds cars?\nOptions:\n- house\n- autolock\n- garage\n- file cabinet\n- safe	garage	Garage is a building for housing a motor vehicle or vehicles. Garage door with lock regularly holds cars.
John needed a new lock to lock his antique pirate artifact. What might that artifact be?\nOptions:\n- plastic sword\n- ignition switch\n- controlling access\n- drawer\n- firearm	firearm	Firearms are expensive items. antique firearm would be costlier and needs protection.
What is an important part of living that people often forget to do?\nOptions:\n- trying to stay happy\n- fall in love\n- doing sport\n- die\n- seeing	trying to stay happy	Happiness leads to healthy life. If one is not happy, they miss on living life. To lead a good life, happiness is an essential.
If something is very hard but you just manage to be able to do it, it can be called what?\nOptions:\n- controvertible\n- interesting\n- easy\n- agreeable\n- bearable	bearable	Bearable means able to be endured. If one manages to do something hard then it is able to be endured.
Where is the gift shop that you would buy a mickey mouse at?\nOptions:\n- shop\n- grocery\n- disneyland\n- airport\n- museum	disneyland	Disneyland is a theme park which has various rides, games and stores related to disney characters. Mickey mouse is a disney character. Stores in disneyland sell mickey mouse.
Before the game some players knelt to pray, they did this because they what?\nOptions:\n- being watched\n- you're scared\n- were religious\n- god hears\n- talk to god	were religious	Religious people pray. Players were religious so they knelt down to pray.
During what could you hear a viola along with many other types of instruments?\nOptions:\n- viola case\n- concert\n- orchestra\n- symphony\n- string quartet	symphony	During symphony you could hear a viola along with many other types of instruments.
The newspaper was his was his only connection to the outside world while doing time where?\nOptions:\n- jail\n- floor\n- front door\n- reporter\n- porch	jail	A person in jail has no connection. Newspaper give details of outside world in the jail.
James noticed that people who communicate well have fewer problems. Some people communicate easily with strangers, others need to talk with members of their own groups. A religion is a type of group. What do members of a religion have in common?\nOptions:\n- believe in god\n- talk to each other\n- pay bills\n- learn from each other\n- believe in ghosts	believe in god	Different religions have different deities. People of same religion worship the same deity. People pray when they believe in god.
She was very saddened about the condition of the person, it was who she most what?\nOptions:\n- own house\n- care about\n- basement\n- know everything\n- spare time	care about	When people care about one another, they tend to worry when that person is unwell. To be worried means to be sad about one's condition.
What is a lawyer required to do during the discovery phase of a trial?\nOptions:\n- charge fee for service\n- come early\n- convict\n- produce evidence\n- state case	produce evidence	Produce evidence is to talk and answer questions about something especially in a court of law while formally promising that what one is saying is true. The lawyer is required to produce evidence during the discovery phase of a trial.
What is something bad unlikely to be to anyone?\nOptions:\n- exceptional\n- virtuous\n- advantageous\n- strength\n- sufficient	advantageous	Advantageous means favourable. Something bad is not favourable to anyone.
The boss gave him the money to appease the clients, he had to what?\nOptions:\n- buy a train ticket\n- create art\n- apply for job\n- take care of proposals\n- stand in line	take care of proposals	A client gives propsoal and and enployee take care of them. When client is appeased, they give proposal to those. Money can be used to do things to appease clients and take care of proposals.
Despite this name out front you will also find beer and wine where too?\nOptions:\n- liquor store\n- texas\n- art show\n- basement\n- spaghetti sauce	liquor store	Both beer and wine can be found at liquor shop. Despite this name out front you will also find beer and wine too at liquor shop.
A lot of people who wrestle are very?\nOptions:\n- train yourself\n- have strength\n- choke hold\n- strong\n- take lessons	strong	Strong body is the result of wrestle. A lot of people who wrestle are very strong.
Where is a good place to keep personal money?\nOptions:\n- supermarket\n- cash register\n- pocket\n- bucket of water\n- art show	pocket	Pocket is a a part of attire where people keep their money. Pocket is used to keep money.
John plays brass instruments in a band that has a lot of diverse people in it and many different instruments.  They mostly play at clubs. What sort of band might he be in.\nOptions:\n- rubber band\n- annoy mom\n- brass band\n- marching band\n- jazz band	jazz band	Jazz band uses brass instruments. Jazz band has diverse people in it. Jazz band uses different instruments. Jazz band plays music.
Spending time seeing artifacts listening to museum lectures will lead to what?\nOptions:\n- thinking\n- learning\n- angry\n- archeology\n- pleasure	learning	Seeing artifacts time will lead to learning. Listening to museum lectures leads to learning.
Billy's disability prevented him from moving, but it didn't alter his mind or what?\nOptions:\n- activity\n- potence\n- qualification\n- competency\n- strength	competency	Competency is the ability to do something successfully or efficiently. Billy's disability prevented him from moving, but it didn't alter his mind or competency.
Where is a drug dealer convicted of a felony likely to go?\nOptions:\n- prison\n- nightclub\n- jail\n- sell drugs\n- street corner	prison	Person convicted for crime is taken to prison. Drug dealing is serious crime.
Why do people want to keep working?\nOptions:\n- frustration\n- make money\n- boredom\n- being paid\n- blisters	being paid	For being paid, people want to keep working.
Where can a human relax?\nOptions:\n- workplace\n- park\n- church\n- war zone\n- jail	park	Park is a large public garden or area of land used for recreation. Human uses park to relax.
Where would you be able to hear a bassoon played in a very pleasing fashion?\nOptions:\n- make music\n- orchestra\n- high school band\n- symphony\n- cricket stadium	orchestra	Bassoon is a musical instrument. Orchestra is a group of instrumentalists playing musical instruments.
Danny was visiting a museum. He spent all day looking at exhibits. He studied them all careful. In the end, he went home. Why might he have gone home?\nOptions:\n- tired feet\n- pondering\n- gaining knowledge\n- exhilaration\n- wonder	tired feet	As Danny spent all day looking at exhibits in the museum so he might have gone home because of his tired feets. Danny was carefully studying all the exhibits and get his feets tired.
The person saw his wife cheating on him, but tries to forget it, what was he doing?\nOptions:\n- deceive himself\n- thank god\n- experience pain\n- enjoy life\n- absorb moisture	deceive himself	Cheating on someone means breaking their trust. When the husband tries to forget about his wife breaking his trust, he is lying to himself. Lying to one's own self means deceiving oneself.
The man drank his coffee at work?\nOptions:\n- coffee shop\n- table\n- kitchen\n- office\n- chair	office	Office is a room or set of rooms or a building where people work, usually sitting at desks. The man drank his coffee at Office.
She could wait for her new terrace to be covered in green next year, it was the final piece of her dream what?\nOptions:\n- garden\n- yard\n- southern europe\n- rice paddy\n- house	garden	Garden is always green. She waits for her new terrace to be covered green in next year which is the final piece of her dream garden. Garden could be made at terrace where direct sunlight comes.
Where might someone drive through rows of apple tree?\nOptions:\n- countryside\n- mountains\n- front yard\n- wisconsin\n- washington state	countryside	Countryside is land in a rural area. There may be many apple trees in rural areas.
What is likely the result of remembering a deceased friend?\nOptions:\n- problems\n- inspiration\n- crying\n- knowledge\n- trauma	crying	The rememberance of a deceased friend results into crying.
The next step in the remodel was new flooring, so they head out to shop where?\nOptions:\n- home depot\n- loft\n- house\n- bundle\n- kitchen	home depot	Home depot have everything person needs for improvement of house or building and provides many services. Remodeling for new floor requires many materials and services that person can buy from home depot.
Where can I find a constitutional monarchy with a parliamentary democracy and federation?\nOptions:\n- church\n- democracy\n- canada\n- country\n- civilization	canada	Canada is a country which has a constitutional monarchy type of government.
He was trying to buy a new mattress, he wanted something soft yet what?\nOptions:\n- hexachord\n- loud\n- hard\n- harsh\n- firm	firm	A new mattress should be firm as well as soft. As he was trying to buy a new mattress so he wanted it to be soft yet firm.
When someone is talking and you missed something, what can you do to get them to repeat it?\nOptions:\n- walking\n- ask question\n- think\n- write question in crayon\n- sneeze	ask question	You may ask question when you missed something. If you missed something and you want to get it repeat then you can ask question.
What is the result of reaching a tentative agreement?\nOptions:\n- communicate with\n- settlement\n- shake hands\n- celebration\n- part ways	settlement	Settlement helps in reaching to a tentative agreement.
The man flew his airplane over the city and saw pollution visibly in the sky, what was polluted?\nOptions:\n- forest\n- street\n- air\n- caused by humans\n- car show	air	Airplane is flied in the air. The air is polluted which makes the sky look polluted.
Where are seats often plush?\nOptions:\n- rest area\n- theater\n- hockey game\n- classroom\n- opera	opera	Plush seats are there in an opera. Opera is a place containing seats.
What can a newspaper be used to do to an engagement?\nOptions:\n- announce\n- communicate\n- educate\n- inform\n- cancel	announce	Announcment can be done through newspaper. Annoucement creates engagement.
Where can you find the most authentic Japanese restaurant?\nOptions:\n- downtown\n- major city\n- california\n- stripmall\n- tokio	tokio	Tokyo is Japan’s busy capital, mixes the ultramodern and the traditional. We can find the most authentic Japanese restaurant in Tokyo.
What would something be if you do not need it?\nOptions:\n- satisfied\n- unnecessary\n- luxury\n- sufficient\n- extra	unnecessary	Unnescessary is term that shows something that is not nescessary. Not nescessary means something not needed.
What is likely to crash in an intersection?\nOptions:\n- fork in road\n- town center\n- city street\n- cars\n- street corner	cars	Intersection is a point at which two or more things intersect, especially a road junction. Cars are likely to crash in an intersection.
What could fighting inflation cause if it is not successful?\nOptions:\n- problems\n- not noticeable\n- deflation\n- economic instability\n- eat cake	economic instability	If fighting inflation gets failed then it may create economic instability.
Loose lips sink ships, so the surprise party planners had to be very what?\nOptions:\n- close fitting\n- careful\n- compact\n- discreet\n- faithful	discreet	If someone is planning a surprise, they would not want anybody to know about it. Doing things discreetly prevents people knowing about it.
Where would you find a shark that is not alive?\nOptions:\n- great barrier reef\n- deep ocean\n- maritime museum\n- ocean\n- pool hall	maritime museum	Maritime museum contains dead sharks. In museum, usually not alive things are kept.
The servant was asked where to put the flowers, what was his status at the wedding?\nOptions:\n- free person\n- celebrity\n- boss\n- in charge\n- rich person	in charge	An incharge is asked for placement of flowers. Servant may be the incharge at the wedding.
The robot could do lots of things, but unlike a human when presented with new situations it could not what?\nOptions:\n- torture\n- be clear\n- think and reason\n- think critically\n- have fever	think and reason	Robot is a machine resembling a human being and able to replicate certain human movements and functions automatically. Robots don’t have brains as like humans. Robots as like humans cannot think and reason when presented with a new situation.
What do most people have on their feet?\nOptions:\n- shoes and socks\n- floor\n- table\n- surface\n- desk	shoes and socks	Most of the people wear shoes and socks when they go outside. Shoes and socks are meant to wear on feet only.
Sally raked up leaves that had fallen to the ground. She added them to something. What did she add them to?\nOptions:\n- trees\n- ground\n- forrest\n- blower\n- compost pile	compost pile	Compost pile is a pile of garden and organic kitchen refuse which decomposes to produce compost. Sally raked up leaves that had fallen to the ground. She added them to something. She add them to compost pile.
What is an effect of jumping rope?\nOptions:\n- look silly\n- ankle sprain\n- sweating\n- becoming tired\n- wining	becoming tired	Becoming tired is normal after a long run as you have expended a lot of energy and put physical demands on your body. Jumping rope is the activity, game or exercise in which a person must jump, bounce or skip repeatedly while a length of rope is swung over and under, both ends held in the hands of the jumper. Becoming tired is the effect of Jumping rope.
The muscle stretched, and after it did what?\nOptions:\n- popped\n- loose\n- compressing\n- contract\n- cramped	contract	Contracting is to be done before stertching. The muscle stretched, and after it did contract.
what is printed with ink and distributed daily?\nOptions:\n- fountain pen\n- squid\n- newspaper\n- book\n- printer	newspaper	Newspaper is a printed publication consisting of folded unstapled sheets and containing news, articles, advertisements and correspondence. Newspaper are printed with ink and distributed daily.
The shelf was irregularly shaped, where should it be placed to avoid sticking out in high-traffic areas?\nOptions:\n- school building\n- corner\n- outside\n- wall\n- cabinet	corner	Irregularly shaped shelves should be placed in corner. A corner shelf dont disturb by sticking out in high traffic areas.
A person who yawns and paces to help pass the time is likely feeling what?\nOptions:\n- ridiculous\n- excitement\n- meanness\n- terrorism\n- boredom	boredom	People tend to yawn when they have sleepy and have nothig to do. Pacing to help pass time means the person has nothing to do. People who are bored, often yawn and pace to pass time.
Why shouldn't you walk barefooted after the rain?\nOptions:\n- shoes\n- wet ground\n- wet clothes\n- start to fall\n- water garden	wet ground	Ground becomes wet after the rain. After the rain, you should not walk barefooted.
When someone is pretending to cry they are?\nOptions:\n- acting\n- yelling\n- got injured\n- hurt\n- miserable	acting	Pretending something means false appearance of something. When someone is pretending to cry then they are acting as acting is also not real appearance.
What drops from clouds on a warm day?\nOptions:\n- move in\n- rain water\n- awe inspiring\n- boiling oil\n- bring rain	rain water	Warm day has high humidity. Cloud contains water droplets. On a humid day, rain water drops from clouds.
Where is there a very large graveyard?\nOptions:\n- arlington\n- city\n- every town\n- church grounds\n- on the ocean	arlington	Arlington National Cemetery is a United States military cemetery in Arlington County. Arlington National Cemetery is a very large graveyard.
Who watches a play in an auditorium?\nOptions:\n- building\n- crowd\n- city\n- group\n- high school	crowd	Crowd is a large group of people. Audience is a large group of people who watch a play in an auditorium.
What does the first person in a group of people to have a child often feel like doing?\nOptions:\n- love\n- give birth\n- having fun\n- anxiety\n- making new friends	making new friends	When one makes new friend, they can fall in love and make child.
The morbidly obese man with unkempt facial hair got his dream job, he was eating hamburger for a show every week which brought him total what?\nOptions:\n- french fries\n- enjoy\n- nausea\n- satisfaction\n- gas	satisfaction	Generally obese man is fond of eating junk food. eating Junk food give them satisfaction.
It was t he biggest concert in town, there wasn't an empty seat in the what?\nOptions:\n- theatre\n- building\n- show\n- airplane\n- auditorium	auditorium	Concerts take place in an auditorium. there are many seats in an auditorium.
Where would you get an eyeglasses case if you do not have one?\nOptions:\n- factory\n- bag\n- store\n- purse\n- shirt pocket	store	From store, we can buy eyeglasses case. Store is a place which contains many eyeglasses cases.
Tired of his sickness, what did the man seek as he visited various doctors?\nOptions:\n- being well\n- wounds\n- cause person to hoarse\n- healthy\n- healthiness	healthiness	A person visiting doctor seek healthiness. Healthiness is opposite of sickness, hence fits here perfectly.
The jury determined he was guilty of the crime, and decided that the judge must do what for the victim?\nOptions:\n- conduct trial\n- serve justice\n- pass sentence\n- bring in verdict\n- go to war	serve justice	The jury decides the truth of disputed facts and penalty is set by judge. When jury determines person guilty of crime then judge serve the justice for the victim by deciding the sentence.
Jan tested the current, and noticed that it was high. He thought that the wires might have too much what?\nOptions:\n- later\n- updated\n- still\n- resistance\n- now	resistance	Current depends on resistance. If the wires have too much resistance then the current will high.
He was a real go getter and hard worker, he liked being in the company and had a what?\nOptions:\n- keep busy\n- desire to advance\n- labor in vain\n- wait for raise\n- briefcase	desire to advance	A hard worker always desire to advance. As he was a real go getter and hard worker who had a desire to advance and liked being in the company.
John lost his screwdriver and cannot find it. Where would he take his lawnmower?\nOptions:\n- car dealership\n- toolkit\n- bar\n- repair shop\n- tool box	repair shop	If screwdriver is lost, we need to go to repair shop. The lawnmower can be fixed at a repair shop easily.
The audience listened raptly. They learned much from this. What did the audience watch?\nOptions:\n- show\n- theatre\n- arena\n- presentation\n- concert hall	presentation	Raptly means totally absorbed, especially with emotion. People are generally totally absorbed with emotion in good presentations.
Why would someone be using computer?\nOptions:\n- stress\n- pleasure\n- program created\n- to conquer the world\n- increased efficiency	pleasure	Someone would be using computer for pleasure. computer gives pleasure.
Lance was a hothead, but he was getting better. He removed himself from the situation and spent some time cooling off. He didn't need what?\nOptions:\n- expansion\n- relaxation\n- soap\n- revenge\n- loss of heat	revenge	Revenge is the action of hurting someone for a wrong suffered at their hands. Cooling off means reducing the anger. One won’t need to hurt someone when they are cooled off.
The religious community was having a bake sale, it took place in the basement of the what?\nOptions:\n- closet\n- parking lot\n- office building\n- own house\n- church	church	Church is a building where Christians worship. Christians are a religious community.
A man needs to finish some paperwork, where does he go?\nOptions:\n- desk\n- work\n- downtown\n- meeting\n- office	office	Paperwork is a work related to office. One can go to office as it is a place.
The water spout at the center was impressive. The spout was at the center of what?\nOptions:\n- fountain\n- connecting hose\n- sewage plant\n- sink\n- florida	fountain	The water spout at the center of fountain was impressive.
When visiting a museum, what might a child experience?\nOptions:\n- crowding\n- wonder\n- being bored\n- fear\n- sore feet	wonder	A child might experience wonder when visiting a museum. As museum contains ancient and historic things so while visiting at museum a child might experience wonder.
Where would an apple tree be near the grave site of Nelson Mandella?\nOptions:\n- sunshine\n- closer\n- south africa\n- bloom\n- fields	south africa	Nelson Mandela was the former President of South Africa.
John heard loud noise coming from below him, which was perfectly normal.  It always happened this time of day. He really hated living here. Where did he live?\nOptions:\n- upstream\n- roof\n- aloft\n- upstairs\n- upwards	upstairs	Upstairs is a living place in a building. Upstairs is above the downstairs living place. The loud noises came from the downstairs living place.
He packed his toothpaste and brush in a small bag then stuffed it with his clothes into a what?\nOptions:\n- bathroom\n- suitcase\n- mouth\n- drug store\n- squirrel	suitcase	Packed items are been kept in a suitcase. He packed his toothpaste and brush in a small bag for keeping them into a suitcase and then stuffed them with his clothes.
He could never remember the last line of the what he was set to perform?\nOptions:\n- transportation system\n- stanza\n- park\n- add information on spreadsheet\n- electromagnetic spectrum	stanza	Stanza is a verse or a group of lines forming the basic recurring metrical unit in a poem. He could never remember the last line of the stanza he was set to perform.
What business serves alcoholic refreshment?\nOptions:\n- church\n- homeless shelter\n- prison\n- bar\n- park	bar	Bar is a shop where alcohol is sold. Shop is a business.
What does a lead for a journalist lead to?\nOptions:\n- very heavy\n- lead pencil\n- store\n- card game\n- news article	news article	News article is current or recent news of either general interest. A lead for a journalist lead to news article.
What is a train-related expression for exhaustion?\nOptions:\n- have rest\n- run out of steam\n- go to sleep\n- tuckered out\n- stay in bed	run out of steam	A train-related expression for exhaustion is to run out of steam.
What past time are people engaged in when they are traveling along liquid?\nOptions:\n- sail boats\n- question authority\n- high fives\n- share things\n- learn from each other	sail boats	People usually travel along liquid via boats. Sailing boats is the type of passtime people engage in while traveling along liquid.
Billy was a bee. He lived where bees live. Where did he live?\nOptions:\n- michigan\n- apiary\n- orchard\n- bee hive\n- united states	apiary	Apiary is a place where bees are enslaved for honey. Bees generally live free in hives in greate outdoors. Some bees are named and forced to live in apiaries. Billy is the name of a bee.
I want a dog that's easy to spot, which one should I get?\nOptions:\n- blind\n- fun\n- black\n- alive\n- playing dead	black	Black is of the very darkest colour owing to the absence of or complete absorption of light. I want a dog that's easy to spot, I should get black.
What does a person who is lazy want?\nOptions:\n- healthy children\n- own house\n- college degree\n- easy life\n- treated with respect	easy life	People who do not like to work very hard are called lazy. Not having to do anything is called having an easy life. Lazy people always desire to have an easy life.
What can happen to someone too sure of their learning?\nOptions:\n- growth\n- gaining knowledge\n- enlightenment\n- knowing more\n- overconfidence	overconfidence	Overconfidence is the quality of being too confident; excessive confidence. Overconfidence can happen to someone too sure of their learning.
Where might people enjoy a swimming pool before bedtime while on vacation?\nOptions:\n- motel\n- california\n- fitness center\n- on the street\n- school	motel	Swimming pool is there in a motel. People enjoy swimming pool before bedtime in a motel.
James was hiking through a desert when he looked up and saw some birds above him. Where might the birds have been?\nOptions:\n- roof\n- forest\n- countryside park\n- air\n- sky	sky	Sky is the empty space above land. If someone is looking up from land, they are looking at sky.
What mood sets in when someone is going to work with a boss they dislike?\nOptions:\n- boredom\n- teamwork\n- stress\n- anger\n- exhaustion	anger	People dislike their boss if they are always giving troubles. People generally get anger when someone gives them troubles.
Where is a stereotypical place you would find police?\nOptions:\n- town\n- wrong place\n- donut shop\n- station\n- direct traffic	donut shop	Donut shop is a place. Police usually are not found at a Donut shop as it is not related to their work.
It was a ridiculous answer to a simple question.  The professor expected something loss convoluted and more what?\nOptions:\n- solemn\n- straightforward\n- pensive\n- somber\n- serious	straightforward	Straightforward answers should be given for a simple question. The answer was ridiculous means it was not a straightforward answer. Professors generally prefer simple answers for simple questions.
The farmer was scooping out eyes to plant in the ground, what was he scooping them from?\nOptions:\n- elephant\n- person's head\n- potato\n- faces\n- mammal	potato	Potato grows in ground. Eyes are scooped from potato.
She heard a gong while walking through new york city, where was she likely?\nOptions:\n- tibet\n- orchestra\n- new york stock exchange\n- music store\n- chinatown	chinatown	Chinatown is an area in the new york city. Gong is a sound produced from an instrument called tam-tam. Tam-tam can be available in chinatown.
The man finished mowing his lawn and enjoyed a glass of lemonade on his porch, he took a sip and told himself that life was what?\nOptions:\n- good\n- ending soon\n- fleeting\n- finite\n- important	good	Good is having the required qualities, of a high standard. The man finished mowing his lawn and enjoyed a glass of lemonade on his porch, he took a sip and told himself that life was good.
Where is a jellyfish not likely to be?\nOptions:\n- pacific ocean\n- store\n- atlantic ocean\n- indian ocean\n- japanese restaurant	store	Jelly fish found in all ocean waters is a free-swimming marine coelenterate with a gelatinous bell or saucer shaped body that is typically transparent and has stinging tentacles around the edge. Jellyfish is not likely to be in a store.
She looked longingly at her unrequited love, what did she want to be for him?\nOptions:\n- get money from\n- go to college\n- fall down\n- whatever\n- matter to	matter to	Unrequited means not returned. One would return love to someone if they matter.
Though advertised as pet friendly her new what she was moving to wouldn't allow her small dog?\nOptions:\n- trailer park\n- germany\n- apartment complex\n- basket\n- grandmother's house	apartment complex	She was moving to her new apartment complex. Though her new apartment complex was advertised as a pet friendly but they wouldn't allow her small dog.
The business man had a big meeting that day, but his small child had gotten marker all over his fancy leather what?\nOptions:\n- drawer\n- desk\n- briefcase\n- medium\n- office supply store	briefcase	Businessman have breifcase. Businessman carry importnat things related to meeting in breifcase.
What causes furniture to become a projectile?\nOptions:\n- canon\n- baseball\n- battle field\n- war zone\n- tornado	tornado	Tornado leads to everything fly in air. Furniture becomes a projectile when a tarnado comes.
Jim is applying for his first job. He's really nervous, though, and isn't sure he is ready for what?\nOptions:\n- employment\n- sadness\n- less sleep\n- stress\n- rejection	employment	Employment means working for someone. People apply for a job to work for someone.
Where would find a townhouse that is not attached to other houses?\nOptions:\n- apartment building\n- suburban development\n- suburbs\n- michigan\n- park	suburbs	A townhouse can be found in suburbs. At suburbs, a townhouse is not attached to other houses.
A saltshaker is often used with what container for lipids?\nOptions:\n- kitchen cupboard\n- cabinet\n- cruet\n- teaspoon\n- table setting	cruet	Cruet is a container for lipids. Saltshaker is used with cruet.
When people meet other people in a convivial setting, what tends to happen?\nOptions:\n- expect miracles\n- think of life\n- talk to each other\n- form friendships\n- arguments	form friendships	Convivial means friendly and cheerful. When people meet in a cheerful setting, they tend to become friends. Becoming friends means to form friendships.
One of the best ways to improve how you wrestle is by doing what?\nOptions:\n- strong\n- take lessons\n- improve fist technique\n- train yourself\n- have strength	take lessons	You should take lessons for improving yourself. One of the best ways to improve how you wrestle is by taking lessons.
If a car-less person want to listen to talk radio in private, where might they listen to it?\nOptions:\n- trunk\n- bedroom\n- diner\n- space shuttle\n- shop	bedroom	Bedroom is a private area. If a person wants to listen radio privately then bedroom is the best place.
What do you do to get ready to compete in body building?\nOptions:\n- smart\n- sign up\n- train\n- good at\n- start	train	To get ready to compete in body building, you train to build your body by undertaking exercise and consuming a diet to build the body.
If I need deodorant, where do I go to but some?\nOptions:\n- medicine cabinet\n- medicine chest\n- armpits\n- grocery store\n- kitchen	grocery store	Grocery store is a retail shop that primarily sells food, either fresh or preserved. If I need deodorant, I go to buy some at grocery shop.
Where is a large city hall usually located?\nOptions:\n- detroit\n- major city\n- downtown area\n- dallas\n- towns	downtown area	Downtown area is a location. Downtown area has large city hall. Downtown area is usually busy. Most cities have downtown area.
