Find the value of y from given equation: (12)^3 x 6^4 ÷ 432 = y?\nOptions:\n(A) 2345\n(B) 2790\n(C) 3490\n(D) 7389\n(E) 5184	(E)	Given Exp. = (12)3 x 64 = (12)3 x 64 = (12)2 x 62 = (72)2 = 5184\n432 12 x 62
Two pipes A and B can fill a cistern in 37 minutes and 45 minutes respectively. Both pipes are opened. The cistern will be filled in just half an hour, if the B is turned off after:\nOptions:\n(A) 9 minutes\n(B) 7\n(C) 6\n(D) 5\n(E) 4	(A)	Let B be turned off after x minutes. Then, Part filled by (A + B) in x min. + Part filled by A in (30 -x) min. = 1. x(2/75 + 1/45) + (30 - x). 2/75 = 1 11x/225 + (60 - 2x)/75 = 1 11x + 180 - 6x = 225. x = 9.
The average of first 17 even numbers is?\nOptions:\n(A) 10\n(B) 11\n(C) 18\n(D) 20\n(E) 24	(C)	Sum of 17 even numbers = 17 * 18 = 306\nAverage = 306/17 = 18
If rupee one produces rupees nine over a period of 40 years, find the rate of simple interest?\nOptions:\n(A) 22 1/8 %\n(B) 22 9/2 %\n(C) 22 1/7 %\n(D) 22 1/2 %\n(E) 21 1/2 %	(D)	9 = (1*40*R)/100\nR = 22 1/2 %
In digging a grave 200 m * 100 m * 3 m the volumes of the dirt to be extracted will be?\nOptions:\n(A) 600 cu.m\n(B) 12000 cu.m\n(C) 6000 cu.m\n(D) 60000 cu.m\n(E) 4000 cu.m	(D)	200 * 100 * 3 = 60000
A car traveled from San Diego to San Francisco at an average speed of 54 miles per hour. If the journey back took twice as long, what was the average speed of the trip?\nOptions:\n(A) 24.\n(B) 32.\n(C) 36.\n(D) 42.\n(E) 44.	(C)	Let the time taken be = x\nOne way distance = 54x\nTotal distance traveled = 2 * 54x = 108x\nTotal time taken = x + 2x = 3x\nAverage speed = 108x/3x = 36
In g is a positive integer smaller than 200 and (14g)/60 is an integer, then g has how many different positive prime factors?\nOptions:\n(A) 2\n(B) 3\n(C) 5\n(D) 6\n(E) 8	(B)	7g/30 tells us that g is a factor of 30, which has 2, 3, and 5 as its prime factors. Each of them is distinct. Moreover, all multiples of 30 less than 200 can be derived by multiplying these prime factors alone. Thus, number of different prime factors is 3.
The edge of a cube is 9a cm. Find its surface?\nOptions:\n(A) 153a2 cm2\n(B) 143a2 cm2\n(C) 233a2 cm2\n(D) 243a2 cm2\n(E) 253a2 cm2	(D)	6a2 = 6 * 9a * 9a = 243a2
A man purchased 3 blankets @ Rs.100 each, 5 blankets @ Rs.150 each and two blankets at a certain rate which is now slipped off from his memory. But he remembers that the average price of the blankets was Rs.157. Find the unknown rate of two blankets?\nOptions:\n(A) 420\n(B) 550\n(C) 490\n(D) 450\n(E) 520	(E)	10 * 157 = 1570\n3 * 100 + 5 * 150 = 1050\n1570 – 1050 = 520
A fair coin is tossed repeatedly. If head appears on the first four tosses, then the probability of appearance of tail on the fifth toss is.\nOptions:\n(A) 1/7\n(B) 1/2\n(C) 3/7\n(D) 2/3\n(E) 1/3	(B)	Since the coin is a fair coin, every toss is independent of any other toss. Hence, the probability of appearance of tail on the fifth toss is = 1/2
Suppose you have three identical prisms with congruent equilateral triangles as the end-polygons. Suppose you attach them by the rectangular faces so they are perfectly aligned. There will be some large faces created by two or more co-planar faces of the individual prisms: count each such large face as one. Given that, how many faces does the resultant solid have\nOptions:\n(A)  4\n(B)  9\n(C) 6\n(D)  10\n(E)  12	(C)	To arrange them as described I did as follows on my scratch paper (see the file attached), where I counted 4 sides and added top and bottom, hence 4+2 = 6.
A 160 meter long train crosses a man standing on the platform in 18 sec. What is the speed of the train?\nOptions:\n(A) 96 kmph\n(B) 94 kmph\n(C) 32 kmph\n(D) 56 kmph\n(E) 76 kmph	(C)	S = 160/18 * 18/5 = 32 kmph
Two trains are traveling on parallel tracks in the same direction. The faster train travels at 130 miles per hour, while the slower train travels at 100 miles per hour. At 3 o’clock the faster train is 15 miles behind the slower one. How far apart are the two trains at 5 o'clock?\nOptions:\n(A) 45 miles\n(B) 80 miles\n(C) 90 miles\n(D) 120 miles\n(E) 400 miles	(A)	Answer = A. 45 miles\nRelational speed = 130 - 100 = 30 miles per hour\nIn 2 hours, difference = 30 * 2 = 60 miles\nFast train trailing 15 miles, so effective difference = 60 - 15 = 45 miles
What is the least number should be added to 1056, so the sum of the number is completely divisible by 28?\nOptions:\n(A) 1\n(B) 2\n(C) 3\n(D) 4\n(E) 8	(E)	(1056 / 28) gives remainder 20\n20 + 8 = 28, So we need to add 8
The average age of a class of 32 students is 16 yrs. if the teacher's age is also included, the average increases by one year. Find the age of the teacher\nOptions:\n(A) 34 Years\n(B) 37 Years\n(C) 49 Years\n(D) 51 Years\n(E) 57 Years	(C)	Total age of students is 32X16 = 512 Years\nTotal age inclusive of teacher = 33X (16+1) = 561\nSo, Teacher's age is 561-512 = 49 Yrs\nThere is a shortcut for these type of problems\nTeacher's age is 16+(33X1) = 49 Years
Three 6 faced dice are thrown together. The probability that exactly two dice show the same number on them is\nOptions:\n(A) 5/9\n(B) 5/12\n(C) 1/36\n(D) 7/12\n(E) 4/9	(B)	Using question number 11 and 12, we get the probability as\n1 - (1/36 + 5/9) = 5/12
A committee has 5 men and 6 women. What are the number of ways of selecting a group of eight persons?\nOptions:\n(A) 165\n(B) 185\n(C) 205\n(D) 225\n(E) 245	(A)	Total number of persons in the committee = 5 + 6 = 11\nNumber of ways of selecting group of eight persons = ¹¹C₈ = ¹¹C₃ = (11 * 10 * 9)/(3 * 2) = 165 ways.
In a bucket there are 3 blue balls and 2 red balls. What is the probability of drawing at least one blue ball when drawing two consecutive balls randomly?\nOptions:\n(A) 9/10\n(B) 16/20\n(C) 2/5\n(D) 3/5\n(E) ½	(A)	P(at least one blue) = 1 - P(no blue, so 2 red) = 1- 2/5*1/4 = 9/10.
Three years ago, the average age of a family of 5 members was 17. A baby having been born, the average age of the family is the same today. What is the age of the child?\nOptions:\n(A) 3\n(B) 2\n(C) 4\n(D) 1\n(E) 5	(B)	Present age of 5 members = 5 x 17 + 3 x 5 = 100 years\nAlso, present ages of 5 members + Age of the baby = 6 x 17 = 102 years\nAge of the baby = 102 – 100 = 2 years.
A can do a piece of work in 20 days. B in 15 days A and C in 12 days. In how many days can A finish the work if he is assisted by B on one day and C on the next, alternately?\nOptions:\n(A) 9 days\n(B) 8 days\n(C) 5 days\n(D) 54 days\n(E) 2 days	(B)	A + B = 1/20 + 1/15 = 7/60\nA + C = 1/20 + 1/12 = 8/60\n7/60 + 8/60 = 15/60 = 1/4\n4 days * 2 = 8 days
There are 10 students named alphabetically from A to J. What is the Probability that A and D do not sit together if all 10 sit around a circular table?\nOptions:\n(A) 2/9\n(B) 2/5\n(C) 7/9\n(D) 4/5\n(E) 8/9	(C)	Number of students = 10\nNumber of ways 10 students can sit around a circular table = (10 - 1)! = 9!\nNumber of ways A and D sit together (consider A and D as one entity) = (9 - 1)! = 8! * 2\nNumber of ways A and D do not sit together = 9! - (8! * 2)\nProbability = (9! - (8! * 2))/9! = 1 - 2/9 = 7/9
10 men can complete a piece of work in 15 days and 15 women can complete the same work in 12 days. If all the 10 men and 15 women work together, in how many days will the work get completed?\nOptions:\n(A) 6\n(B) 7 2⁄3\n(C) 6 2⁄3\n(D) 6 1⁄3\n(E) None of these	(C)	10 men + 15 women in 1 day do 1⁄15 + 1⁄12 = 9⁄60 work\n\ Time taken = 60⁄9 days = 62⁄3 days
If a and b are unique prime integers, which of the following must be even?\nOptions:\n(A) a−b\n(B) a−2b\n(C) 2a−2b\n(D) 2a−b\n(E) ab^2	(C)	Let's assume that a is an even prime integer and b is an odd prime integer, their subtraction results in an odd integer and an odd integer multiplied by an even integer yields an even integer.
90 is increased by 50%. Find the final number.\nOptions:\n(A) 100\n(B) 110\n(C) 135\n(D) 140\n(E) 160	(C)	Final number = Initial number + 50%(original number) = 90 + 50%(90) = 90 + 45 = 135.
If Raj shares all of his amount equally among his five friends then each of his friend's amount increased by $10 then Raj had how much?\nOptions:\n(A) $10\n(B) $20\n(C) $30\n(D) $40\n(E) $50	(E)	Five friends amount increased by $10 and Raj shared equally so amount = 5 * 10 = 50
Find the third proportional to 3 and 9?\nOptions:\n(A) 10\n(B) 12\n(C) 27\n(D) 19\n(E) 20	(C)	Formula = Third proportional = (b × b)/a\nA = 3 and B = 9\n(9 x 9)/ 3 = 81/3 = 27
What is the probability that Company G's advertisement will be one of the first two be shown during the first commercial break?\nOptions:\n(A)  1/ 225\n(B)  1 / 30\n(C)  1 /15\n(D)  2 / 15\n(E)  4 /15	(D)	G 1/15 + (14/15) * 1/14 = 2/15
Solve below question 2x + 1 = -23\nOptions:\n(A) -8\n(B) -9\n(C) -12\n(D) -4\n(E) 12	(C)	1. Subtract 1 from both sides: 2x + 1 - 1 = -23 - 1 2. Simplify both sides: 2x = -24 3. Divide both sides by 2: 4. Simplify both sides: x = -12
The average of seven results is 156 and that of the first six is 169. The fifth result is?\nOptions:\n(A) 120\n(B) 160\n(C) 89\n(D) 78\n(E) 148	(D)	7 * 156 â€“ 6 * 169 = 78
A train running at the speed of 60 km/hr crosses a pole in 12 sec. What is the length of the train?\nOptions:\n(A) 356\n(B) 200\n(C) 127\n(D) 279\n(E) 150	(B)	Speed = 60 * 5/18 = 50/3 m/sec\nLength of the train = speed * time = 50/3 * 12 = 200 m
What is the area of a square with perimeter 8P ?\nOptions:\n(A)  16p^2\n(B)  4P^2\n(C)  P^2/4\n(D)  P/16\n(E)  P^2/16	(B)	Each side is 2p\nA = (2p)^2 = 4(p^2)
Some persons can do a piece of work in 20 days. Two times the number of these people will do half of that work in?\nOptions:\n(A) 3\n(B) 4\n(C) 5\n(D) 6\n(E) 8	(C)	20/ (2 * 2) = 5 days
Find the wrong number below mentioned series\n11,150,280,560,800\nOptions:\n(A) 800\n(B) 560\n(C) 280\n(D) 150\n(E) 11	(E)	11 is the only prime number or odd number in the series.
A car traveled from San Diego to San Francisco at an average speed of 63 miles per hour. If the journey back took twice as long, what was the average speed of the trip?\nOptions:\n(A) 24.\n(B) 32.\n(C) 36.\n(D) 42.\n(E) 44.	(D)	Let the time taken be = x\nOne way distance = 63x\nTotal distance traveled = 2 * 63x = 126x\nTotal time taken = x + 2x = 3x\nAverage speed = 126x/3x = 42
The rowing athletes in a rowing conference voted for coach of the year. Each rower who voted chose exactly 3 coaches to vote for among the 36 coaches in the conference. If each of the 36 coaches received exactly 5 votes (a 36 way tie), how many rowers voted for coach of the year?\nOptions:\n(A) 60\n(B) 70\n(C) 75\n(D) 84\n(E) 90	(A)	There were 36*5 = 180 total votes made. If each voter picked 3 coaches, there were 180/3 = 60 voters.
Every day, Fred takes the train to travel from his work back to Alkmaar, his place of residence. Usually, he arrives at the station of Alkmaar at six o'clock, and exactly at that moment, his wife picks him up by car. Yesterday evening, Fred took an earlier train, without informing his wife, and therefore he already was at the station of Alkmaar at five o'clock. He decided to walk part of the way to meet his wife. When he met the car with his wife, he drove home with her. In this way, they were home ten minutes earlier than normal. Fred's wife always drives the entire way between home and station at the same constant speed.How long did Fred walk yesterday evening?\nOptions:\n(A) 55\n(B) 45\n(C) 58\n(D) 65\n(E) 59	(A)	Fred's wife needed to drive ten minutes less than usual, which is five minutes less in the direction of the station and five minutes less back home. Therefore, Fred met his wife at five minutes to six. He had walked already since five o'clock, so he walked 55 minutes in total.
What is the % change in the area of a rectangle when its length increases by 20% and its width decreases by 20%?\nOptions:\n(A) 0%\n(B) 20% increase\n(C) 20% decrease\n(D) 4% decrease\n(E) Insufficient data	(D)	(12/10)*(8/10) = 96/100 of original area\n96/100 is a 4% decrease from 100/100 ->
A 160 meter long train crosses a man standing on the platform in 12 sec. What is the speed of the train?\nOptions:\n(A) 48 kmph\n(B) 54 kmph\n(C) 92 kmph\n(D) 86 kmph\n(E) 76 kmph	(A)	S = 160/12 * 18/5 = 48 kmph
How much is 60% of 40 is greater than 4/5 of 25?\nOptions:\n(A) 4\n(B) 6\n(C) 10\n(D) 8\n(E) 13	(A)	60/100) * 40 â€“ (4/5) * 25\n24 - 20 = 4
The distance between West-Town to East-Town is 10 kilometers. Two birds start flying simultaneously towards one another, the first leaving from West-Town at a speed of 4 kilometers per minute and the second bird, leaving from East-Town, at a speed of 1 kilometers per minute. What will be the distance, in kilometers, between the meeting point and West-Town?\nOptions:\n(A) 3.\n(B) 8.\n(C) 10.\n(D) 12.\n(E) 15.	(B)	Time taken by the birds to meet = 10/(4 + 1) = 2 mins\nDistance traveled by the bird traveling from West-Town = 4 * 2 = 8
A football field is 9600 square yards. If 800 pounds of fertilizer are spread evenly across the entire field, how many pounds of fertilizer were spread over an area of the field totaling 3600 square yards?\nOptions:\n(A) 450\n(B) 600\n(C) 750\n(D) 2400\n(E) 300	(E)	Answer E) 9600 yards need 1200 lbs\n1 Yard will need 800/9600 = 1/12 lbs\n3600 Yards will need 1/12* 3600 Yards = 300lbs
From among the 38 students in a class, one leader and one class representative are to be appointed. In how many ways can this be done?\nOptions:\n(A) 1360\n(B) 1260\n(C) 1060\n(D) 1160\n(E) 1406	(E)	There are 38 students and every one has equal chance of being selected as a leader. Hence, the leader can be appointed in 38 ways. When one person is appointed as leader, we are left with 35 students. Out of these 37 teachers, we can select one class representative. So, a class representative can be selected in 37 ways. Hence, the number of ways in which a leader and class representative can be selected = 38 x 37 = 1406
Find the invalid no.from the following series 13, 18, 25, 30, 37, 40\nOptions:\n(A) 13\n(B) 18\n(C) 40\n(D) 37\n(E) 25	(C)	The differences between two successive terms from the beginning are 7, 5, 7, 5, 7, 5. So, 40 is wrong.
Dacid obtained 76, 65, 82, 67 and 85 marks (out of 100) in English, Mathematics, Physics, Chemistry and Biology. What are his average marks?\nOptions:\n(A) 32\n(B) 88\n(C) 77\n(D) 99\n(E) 75	(E)	Average = (76 + 65 + 82 + 67 + 85)/5 = 375/5 = 75.
If X and Y are both positive two-digit integers and share no digits, and X > Y, what is the smallest possible value of X - Y?\nOptions:\n(A) 0\n(B) 1\n(C) 2\n(D) 3\n(E) 9	(B)	Answer = B = 1\n20 - 19 = 30-29 = 40-39 = 50-49 = 1
A train 250 m long running at 72 kmph crosses a platform in 30 sec. What is the length of the platform?\nOptions:\n(A) 350m\n(B) 200m\n(C) 250m\n(D) 270m\n(E) 300 m	(A)	D = 72 * 5/18 = 30 = 600 â€“ 250 = 350m
A technician makes a round-trip to and from a certain service center by the same route. If the technician completes the drive to the center and then completes 10 percent of the drive from the center, what percent of the round-trip has the technician completed?\nOptions:\n(A) 5%\n(B) 10%\n(C) 25%\n(D) 40%\n(E) 55%	(E)	Assuming that the technician makes a round-trip of 40 miles (each way is 20 miles), then the technician would have completed 20 miles + 2 miles (10% of the remaining 20 miles). Therefore, the total is 22 miles. 22miles/40 miles is 55% of the entire trip.
How long does a train 100 m long traveling at 72 kmph takes to cross a tunnel of 1400 m in length?\nOptions:\n(A) 70 sec\n(B) 60sec\n(C) 82 sec\n(D) 75 sec\n(E) 62 sec	(D)	D = 1400+100 = 1500 m\nS = 72 * 5/18 = 20\nT = 1500 * 1/20 = 75 sec
A no.when divided by 220 gives a remainder 43, what remainder will be obtainedby dividingthe same no.17?\nOptions:\n(A) 5\n(B) 6\n(C) 9\n(D) 11\n(E) 15	(C)	221 + 43 = 264/17 = 9 (Remainder)
M and N invested in a shop. The profits were divided in the ratio of 4 : 5 respectively. If M invested Rs. 40,000, the amount invested by N is:\nOptions:\n(A) 35000\n(B) 40000\n(C) 50000\n(D) 60000\n(E) None	(C)	Suppose N invested Rs. x. Then, 40000/x = 4/5 or y = [40000 x 5/ 4] = 50000.
The no. of girls in a class are seven times the no. of boys, which value cannever be the of total students?\nOptions:\n(A) 3\n(B) 5\n(C) 8\n(D) 9\n(E) 11	(C)	Let the boys are X, then girls are 7X, total = X+7X = 8X\nSo it should be multiple of 8, 30 is not a multiple of 8.
Look at this series: 80, 10, 70, 15, 60, ... What number should come next?\nOptions:\n(A) 20\n(B) 23\n(C) 25\n(D) 30\n(E) 35	(A)	This is an alternating addition and subtraction series. In the first pattern, 10 is subtracted from each number to arrive at the next. In the second, 5 is added to each number to arrive at the next.
A man collects cigarette stubs and makes one full cigarette with every 8 stubs. If he gets 64 stubs how many full cigarettes can he smoke\nOptions:\n(A) 7\n(B) 8\n(C) 9\n(D) 10\n(E) 15	(C)	From 64, he makes 8. From this 8 he makes one more. Total 9.
Find the largest 4 digit number which isexactly divisible by 88?\nOptions:\n(A) 8765\n(B) 9543\n(C) 9944\n(D) 1012\n(E) 2465	(C)	Largest 4 digit number is 9999\nAfter doing 9999 ÷ 88 we get remainder 55\nHence largest 4 digit number exactly divisible by 88 = 9999 - 55 = 9944
When tossed, a certain coin has equal probability of landing on either side. If the coin is tossed 3 times, what is the probability that it will land twice on heads and once on tails?\nOptions:\n(A) 1/16\n(B) 1/3\n(C) 1/6\n(D) 1/2\n(E) 1/8	(E)	Must be once on twice and once on tails\n1/2*1/2*1/2 = 1/8
At the A-Street Fish Market a vendor sells fresh caught fish. His store is filled with 2/7 bass, 1/5 tuna, 1/7 trout, and the rest are catfish. If a customer just bought 1/7 of all the tuna and 1/7 of all the catfish, and a fisherman arrived to restock the bass, doubling the number of bass, what proportion of fish now in the store are trout?\nOptions:\n(A) 30/71\n(B) 4/7\n(C) 5/43\n(D) 1/2\n(E) 1/5	(C)	Bass = 2/7 = 10/35\nTuna = 1/5 = 7/35\nTrout = 1/7 = 5/35\nCatfish = 1 - (10/35 +7/35 + 5/35) = 13/35\nPurchased: Tuna = 7/35 - (7/35)(1/7) = 6/35, and\nCatfish = 13/35 - (13/35)(1/7) = 12/35\nStocked: doubling the number of bass (2)(10/35) = 20/35\nNow: 20 + 6 + 5 + 12 = 43\nTrout proportion is now 5/43.
95 white and black tiles will be used to form a 10x10 square pattern. If there must be at least one black tile in every row and at least one white tile in every column, what is the maximum difference between the number of black and white tiles that can be used?\nOptions:\n(A) 75\n(B) 80\n(C) 85\n(D) 90\n(E) 95	(C)	Answer = C\nPlease refer diagram below\n95 - 10 = 85
A team of eight entered for a shooting competition. The best marks man scored 82 points. If he had scored 92 points, the average scores for. The team would have been 86. How many points altogether did the team score?\nOptions:\n(A) 662\n(B) 678\n(C) 652\n(D) 642\n(E) 721	(B)	8 * 86 = 688 – 10 = 678
A man took loan from a bank at the rate of 12% p.a. simple interest. After 3 years he had to pay Rs. 5400 interest only for the period. The principal amount borrowed by him was.\nOptions:\n(A) 15000\n(B) 2655\n(C) 16888\n(D) 6677\n(E) 1871	(A)	Principal = Rs. (100 x 5400)/(12*3) = Rs. 15000.
X can finish a work in 18 days. Y can finish the same work in 15 days. Yworked for 10 days and left the job. how many days does X alone need to finish the remaining work?\nOptions:\n(A) 2\n(B) 3\n(C) 6\n(D) 7\n(E) 8	(C)	Work done by X in 1 day = 1/18\nWork done by Y in 1 day = 1/15\nWork done by Y in 10 days = 10/15 = 2/3\nRemaining work = 1 – 2/3 = 1/3\nNumber of days in which X can finish the remaining work = (1/3) / (1/18) = 6
If x>0, y>0, and |x| > |y|, which of the following must be true?\nOptions:\n(A) x > y\n(B) y^2 > x^2\n(C) x^3 > y^2\n(D) –x < y\n(E) x < –y	(A)	Correct Answer: (E)\nLet’s go through each answer choice: (A) can never be true, since no negative is greater than a positive. (B) doesn’t have to be true – consider what would happen if x = -2 and y = 1. (C) can never be true, as x^3 must be negative, and y^2 must be positive. (D) can never be true, since if x < 0, -x is the same thing as |x|, and |x| > y. (E) can be manipulated by multiplying both sides by -1, which gives us –x > y. Remember that x < 0, so –x = |x|, and y is positive, so |y| = y. Thus x > y is the same statement as |x| > |y|, and (A) must be true.
Solve:-\n666 x 666 x 666 + 555 x 555 x 555 = ?(666 x 666 - 666 x 555 + 555 x 555)\nOptions:\n(A) 888\n(B) 333\n(C) 555\n(D) 1221\n(E) 889	(D)	Given Exp. = (a3 + b3) = (a + b) = (666 + 555) = 1221(a2 - ab + b2)
A can do a job in 18 days and B can do it in 30 days. A and B working together will finish twice the amount of work in ------- days?\nOptions:\n(A) 22 1/8\n(B) 22 1/2\n(C) 22 1/1\n(D) 22 1/5\n(E) 22 1/9	(B)	1/18 + 1/30 = 8/90 = 4/45\n45/4 = 11 ¼ *2 = 22 1/2 days
A train running at the speed of 60 km/hr crosses a pole in 9 sec. What is the length of the train?\nOptions:\n(A) 350 m\n(B) 250 m\n(C) 300 m\n(D) 148 m\n(E) 150 m	(E)	Speed = 60 * 5/18 = 50/3 m/sec\nLength of the train = speed * time = 50/3 * 9 = 150 m
In how many different ways can the letters of the word ‘PREPTY’ be arranged?\nOptions:\n(A) 120\n(B) 230\n(C) 330\n(D) 340\n(E) 360	(E)	Number of ways = 61/21 6X5X4X3X2X1 - 360
The average age of A, B and C is 29 years. If the average age of A and C is 32 years, what is the age of B in years ?\nOptions:\n(A) 19\n(B) 35\n(C) 20\n(D) 32\n(E) 23	(E)	Age of B = Age of (A + B + C) â€“ Age of (A + C) = 29 Ã— 3 â€“ 32 Ã— 2 = 87 â€“ 64 = 23 years
Some persons can do a piece of work in 16 days. Two times the number of these people will do half of that work in?\nOptions:\n(A) 3\n(B) 4\n(C) 5\n(D) 6\n(E) 8	(B)	16/ (2 * 2) = 4 days
How many digits are in the number 50^8 × 8^3 × 11^2 x 10^2?\nOptions:\n(A) 22\n(B) 20\n(C) 21\n(D) 18\n(E) 17	(C)	Whenever you are asked to find the number of digits, try to bring the number in multiples of 10. This way, we can wasily calculate the umber of 0's through the powers of 10\n50^8 × 8^3 × 11^2 x 10^2 = (5^2*2)^8*2^9*11^2x 10^2 = 5^16*2^17*11^2 x10^2 = 2*11^2*10^16x10^2 = 242*10^18\nHence we would have 16 trailing 0's and the three digits from 242\nTotal digits = 3 + 18 = 21
Fill in the blank with the correct number in this number series: 20, 65, 27, 61, __, 57, 41, ?\nOptions:\n(A) 34\n(B) 35\n(C) 38\n(D) 25\n(E) 56	(A)	This is a simple alternating subtraction and addition series; The first series begins with 20 and adds 7; the second begins with 65 and subtracts 4, and so on.
Three people took GMAT practice tests in which the minimum and maximum possible scores are 200 and 800, respectively. They each took a test 3 times, and no one scored below 510 or over 780. If the individual ranges of the three people's scores in those 3 practice tests were 20, 90 and 130, what is the difference between the maximum and minimum possible ranges of all their scores put together.\nOptions:\n(A) 70\n(B) 80\n(C) 90\n(D) 140\n(E) 170	(D)	According to the information in the question the maximum range would be between 510 and 780(270). The minimum range would be the greatest range for any one individual, which is listed in the problem as 130. So the difference between these would be 270-130 or 140.
Solve:-\n222 x 222 x 222 + 555 x 555 x 555 = ?(222 x 222 - 222 x 555 + 555 x 555)\nOptions:\n(A) 888\n(B) 333\n(C) 555\n(D) 988\n(E) 777	(E)	Given Exp. = (a3 + b3) = (a + b) = (222 + 555) = 777(a2 - ab + b2)
A train of 25 carriages, each of 60 meters length, when an engine also of 60 meters length is running at a speed of 60 kmph. In what time will the train cross a bridge 1.0 km long?\nOptions:\n(A) 2 mins 14 sec\n(B) 2 mins 34 sec\n(C) 150 sec\n(D) 164 sec\n(E) 2 mins 44 sec	(C)	D = 25 * 60 + 1000 = 2500 m\nT = 2500/60 * 18/5 = 150 se
What approximate value should come in place of question mark (?) in the following equation\n287.532 + 1894.029 – 657.48 = 843.095 + ?\nOptions:\n(A) 870\n(B) 790\n(C) 680\n(D) 770\n(E) 890	(C)	? = 285 + 1895 – 655 – 845 or, ? = 680
For every order, a certain mail-order company charges a shipping fee of $3 plus an additional $2 if the value of the order is over $50 but not over $100 or an additional $3 if the value of the order is over $100. How much greater are the total shipping fees for 2 orders of $75 each than the total shipping fee for 3 order of $150 ?\nOptions:\n(A)  $1\n(B)  $2\n(C)  $3\n(D)  $4\n(E)  $8	(E)	Total cost involved for each 75 $ shipment: 3+2 = 5 $. Thus, for two such orders = 10$\nTotal cost involved for a 150$ shipment: 3+3 = 6$. Thus, for two such orders = 18$\nThe difference = 8$.
What will come in place of the x in the following Number series? 49920, 4160, 416, x\nOptions:\n(A) 52\n(B) 3\n(C) 4\n(D) 5\n(E) 6	(A)	49920 /12 = 4160\n3840 /10 = 416\n416 /8 = 52
Three 6 faced dice are thrown together. The probability that exactly two dice show the same number on them is\nOptions:\n(A) 5/54\n(B) 5/12\n(C) 5/17\n(D) 5/18\n(E) 5/14	(B)	Using question number 11 and 12, we get the probability as\n1 - (1/36 + 5/9) = 5/12
A 140 meter long train crosses a man standing on the platform in 6 sec. What is the speed of the train?\nOptions:\n(A) 228\n(B) 108\n(C) 84\n(D) 188\n(E) 211	(C)	S = 140/6 * 18/5 = 84kmph
If n is the smallest integer such that 432 times n is the square of an integer, what is the value of n?\nOptions:\n(A) 2\n(B) 3\n(C) 6\n(D) 12\n(E) 24	(B)	The prime factorization of a square has to have even powers of all its prime factors. If the original number has a factor, say of 7, then when it’s squared, the square will have a factor of 7^2. Another way to say that is: any positive integer all of whose prime factors have even powers must be a perfect square of some other integer. Look at the prime factorization of 432\n432 = (2^4)*(3^3)\nThe factor of 2 already has an even power —- that’s all set. The factor of 3 currently has an odd power. If n = 3, then 432*n would have an even power of 2 and an even power of 3; therefore, it would be a perfect square. Thus, n = 3 is a choice that makes 432*n a perfect square.
Given 3 lines in the plane such that the points of intersection form a triangle with sides of length 20, 20 and 30, the number of points equidistant from all the 3 lines is\nOptions:\n(A) 1\n(B) 3\n(C) 4\n(D) 0\n(E) 2	(C)	4 points are possible in which 1 point is the incentre of the circle and other 3 are excentres
Which of the following is not divisible by 3?\nOptions:\n(A) 10394\n(B) 15363\n(C) 29340\n(D) 30753\n(E) 41715	(E)	Divisibility rule of 3: The sum of the digits of the number should be divisible by 3\nOption A: 10394, Sum = 17. Not divisible by 3. Hence the number 10394 is also not divisible by 3\nOption B: 15363, Sum = 18, Divisible by 3\nOption C: 29340, Sum = 18, Divisible by 3\nOption D: 30753, Sum = 18, Divisible by 3\nOption E: 41715, Sum = 18, Divisible by 3
A shipment of 8 TV sets contains 3 black and white sets and 5 color sets. If 2 TV sets are to be chosen at random from this shipment, what is the probability that at least 1 of the 2 sets chosen will be a black and white set?\nOptions:\n(A) 1/7\n(B) 1/4\n(C) 9/14\n(D) 11/28\n(E) 13/28	(C)	5/8 * 4/7 = 20/56\n1-(20/56) = 36/56 = 9/14
The sticks of same length are used to form a triangle as shown below.If 87 such sticks are used then how many triangles can be formed?\nOptions:\n(A) 43\n(B) 44\n(C) 45\n(D) 465\n(E) 47	(A)	First triangle is formed by using 3 sticks, but any subsequent triangle may be formed by using 2 sticks. Therefore, If 1st triangles uses 3 sticks, Remaining sticks = 87 - 3 = 84. With these 84, we can form 42 triangles. So total = 42 + 1 = 43
The value of a machine depreciates at the rate of 10% every year. It was purchased 3 years ago. If its present value is Rs. 8748, its purchase price was :\nOptions:\n(A) 12000\n(B) 10000\n(C) 15000\n(D) 20000\n(E) 25000	(A)	Purchase = 8748/(1-10/100^3) = 12000
A number is 101102103104...150. As 101 102 103 103.... 150. What is reminder when divided by 3?\nOptions:\n(A) 2\n(B) 5\n(C) 6\n(D) 7\n(E) 8	(A)	Divisibility rule for 3 also same as 9. so from the above discussion sum of the digits = 380 and remainder = 380/3 = 2.
Efrida and Frazer who live 13 miles apart, meet at a restaurant that is directly north of Efrida's home and directly east of Frazer's home. If the restaurant is two miles closer to Efrida's home, than to Frazer's home, how many miles is the restaurant from Frazer's home?\nOptions:\n(A) 6\n(B) 7\n(C) 8\n(D) 10\n(E) 11	(E)	It's a simple geometry problem. Look at the diagram below:
Fifteen telegenic contestants with a variety of personality disorders are to be divided into two “tribes” of four members each, tribe A and tribe B, for a competition. How many distinct groupings of two tribes are possible?\nOptions:\n(A) 120\n(B) 126\n(C) 252\n(D) 1200\n(E) 1365	(E)	My ans is 15C4 = 1365
