Pick which sentence is not logical.\nOptions:\n- Sentence A: "The sky is blue."\n- Sentence B: "The sky is made of diamonds"\n	Sentence B	The sky is made of water, oxygen, and not diamonds.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "Four people can play simultaneously on the xbox 360 with four controllers"\n- Sentence B: "one spider can play on the xbox 360 with four controllers"\n	Sentence B	A spider is an insect which doesn't have have hands or brain to play the Xbox.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "He broke the rock with his hands"\n- Sentence B: "He broke the pencil with his hands"\n	Sentence A	Rocks are too solid to be broken by our hands.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "Nail is a small piece of metal which is inserted into a lock and turned to open or close it"\n- Sentence B: "Key is a small piece of metal which is inserted into a lock and turned to open or close it"\n	Sentence A	Nail's main use is to anchor any object to another.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "Students go to police station everyday"\n- Sentence B: "Students go to school everyday"\n	Sentence A	A police station is not en educational institution.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "Dogs are a man's best friend."\n- Sentence B: "Dogs are out to destroy the world."\n	Sentence B	Dogs do not plot to destroy the world.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "Miley Cyrus played basketball for the Los Angeles Lakers"\n- Sentence B: "Kobe Bryant played basketball for the Los Angeles Lakers."\n	Sentence A	Miley Cyrus is a singer not a professional athlete.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "a bus station is a place you find busses"\n- Sentence B: "a bus station is a place you find balloons"\n	Sentence B	Balloons are not found in any bus stations.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "The grown man slept in a comfortable bed."\n- Sentence B: "The grown man slept in a comfortable match box."\n	Sentence B	A grown man cannot fit into a matchbox.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "Dinosaurs are extinct species."\n- Sentence B: "Dinosaurs are on the brink of extinction."\n	Sentence B	Dinosaurs have already been extinct millions of years ago.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "She put the pot into the oven."\n- Sentence B: "She put the oven in the pot."\n	Sentence B	The pot is too small to put the oven in.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "She watched the show on the pillow."\n- Sentence B: "She watched the show on tv."\n	Sentence A	A pillow is not used to watch something.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "climbing a mountain requires physical fitness"\n- Sentence B: "climbing a mountain requires an apple"\n	Sentence B	There is no specific food that you may need to eat while climbing a mountain.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "Turning a light switch off illuminates a dark room"\n- Sentence B: "Pressing the light switch on illuminates a dark room."\n	Sentence A	Turning of the lights would not illuminate a room.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "He brewed his children and added sugar and milk"\n- Sentence B: "He brewed his coffee and added sugar and milk"\n	Sentence A	Children are not a drink to be brewed.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "The teacher asked her students to sharpen their book bags using the pencil sharpener."\n- Sentence B: "The teacher asked her students to sharpen their pencils using the pencil sharpener."\n	Sentence A	A book bag does not need, and cannot be, sharpened.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "My father told me to study hard to get good grades."\n- Sentence B: "My father told me to study hard to get big bananas."\n	Sentence B	Bananas are not related with the study efforts.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "He Jumped up and gravity pushed him into the air."\n- Sentence B: "He jumped up and gravity pulled him back to the ground."\n	Sentence A	Gravity only pulls things to the earth not up into the air.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "He ate a bottle."\n- Sentence B: "He ate a taco."\n	Sentence A	A bottle is made of a material that is not edible.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "He lifted the piano to his lips and blew into it to play music"\n- Sentence B: "He lifted the trumpet to his lips and blew into it to play music"\n	Sentence A	A piano is played with fingers and is not a wind instrument that can be blown into.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "He spun a race."\n- Sentence B: "He ran a race."\n	Sentence A	A race is not an object that can be spun.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "Gold is a man-made material."\n- Sentence B: "Steel is a man-made material."\n	Sentence A	Gold is an element all all elements preceded mankind.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "Cows chew water"\n- Sentence B: "Cows chew cud"\n	Sentence A	Water is not a solid and can not be chewed on.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "A monkey climbed a tree"\n- Sentence B: "A turtle climbed a tree"\n	Sentence B	A turtle does not have the ability to climb.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "There is soda in the can"\n- Sentence B: "There is a school in the can"\n	Sentence B	A school is much too big to fit inside of a can.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "The girl ate rocks for lunch."\n- Sentence B: "The girl ate a sandwich for lunch."\n	Sentence A	Rocks are not food and they are hard and would break your teeth.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "The man bought some apples from a bathroom."\n- Sentence B: "The man bought some apples from the grocery store."\n	Sentence A	A bathroom is for using the toilet and showering not selling apples.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "Light is an indispensable factor for photosynthesis to be performed."\n- Sentence B: "Happiness is an indispensable factor for photosynthesis to be performed."\n	Sentence B	Happiness is a kind of feeling, not for photosynthesis.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "He put the giraffe in the tub."\n- Sentence B: "He put the shampoo in the tub."\n	Sentence A	A giraffe is too tall for a tub.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "He played ball."\n- Sentence B: "He played refrigerator."\n	Sentence B	A refrigerator is not a game that can be played.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "A cat can hunt lice"\n- Sentence B: "A cat can hunt mice"\n	Sentence A	Lice are so small that a cat would't be able to see them.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "He charged his phone with a flower"\n- Sentence B: "He charged his phone with the charger"\n	Sentence A	It's not possible for a flower to provide energy for charging a phone.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "I put a hat on my head"\n- Sentence B: "I put a dog on my head"\n	Sentence B	A dog is to big and heavy to put on your head.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "Scissors is an instrument used for cutting cloth, paper, and other material"\n- Sentence B: "Scissors is an instrument used for washing cloth, paper, and other material"\n	Sentence B	Nothing can be washed with scissors as it cannot clean anything.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "The tree's leaves had turned brown."\n- Sentence B: "The tree's leaves had turned blue."\n	Sentence B	There is no natural phenomenon where the trees leaves turn from green to blue.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "Johny eats dinner out of a bottle"\n- Sentence B: "Johny eats dinner out of a plate"\n	Sentence A	You can not eat food out of a bottle, the opening is too small.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "He through the football as far as he could."\n- Sentence B: "He through the bowling ball as far as he could."\n	Sentence B	Bowling balls are too heavy to be thrown.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "She was writing with a pen."\n- Sentence B: "She was writing with a book"\n	Sentence B	A book does not have any ink so it cannot be used as a writing implement.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "The soccer players drink the ball."\n- Sentence B: "The soccer players kick the ball."\n	Sentence A	A ball is not a liquid that can be drank.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "After I washed my hands I wet my dry hands with a clean towel."\n- Sentence B: "After I washed my hands I dried my wet hands with a clean towel."\n	Sentence A	After washing your hands they are wet not dry and towels are used to typically remove moisture.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "He cooked the sandles for dinner."\n- Sentence B: "He cooked the chicken strips for dinner."\n	Sentence A	Sandles are footwear that should not be eaten.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "A driveway is a parking area."\n- Sentence B: "A driveway is a road."\n	Sentence B	A driveway is a path from a road to a house.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "My brother and I went to a restaurant, he ordered juice"\n- Sentence B: "My brother and I went to a restaurant, he ordered bleach"\n	Sentence B	Bleach is not a drink and is not sold at restaurants.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "Cowboys used to ride kangaroos to get everywhere."\n- Sentence B: "Cowboys used to ride horses to get everywhere in the Old West."\n	Sentence A	Kangaroos are from Austrlia and not typical to the United States except for zoos.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "There are eight sides to a square box."\n- Sentence B: "There are six sides to a square box."\n	Sentence A	There can be only six sides to a true square.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "He put his toaster in the washing machine."\n- Sentence B: "He put his clothes in the washing machine."\n	Sentence A	You don't wash toasters in a washing machine.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "He rode the horse."\n- Sentence B: "He rode the tornado."\n	Sentence B	A tornado is weather and cannot be ridden.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "I will go to the theater tonight with my husband."\n- Sentence B: "I will go to the theater tonight with my hamster."\n	Sentence B	No one brings a hamster to the theater.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "The monkey climbed the air."\n- Sentence B: "The monkey climbed the tree."\n	Sentence A	Monkeys cannot climb on air as it has no shape.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "he made the sandwich using bread and mayonnaise"\n- Sentence B: "he made the chair using bread and mayonnaise"\n	Sentence B	Chairs are usually made out of wood or another material, but not food.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "The baby cried when he was injured."\n- Sentence B: "The stone cried when it got hurt."\n	Sentence B	Stones do not have any emotions or feelings so they cannot get hurt.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "grass is green"\n- Sentence B: "grass is black"\n	Sentence B	The grass is an array of colors lighter than black.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "My kitchen eats me for breakfast in the morning."\n- Sentence B: "I eat my breakfast in my kitchen in the morning."\n	Sentence A	My kitchen is not alive, it does not eat.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "He jumped on the water."\n- Sentence B: "He jumped on his bed."\n	Sentence A	He could not jump onto the water because it is liquid and he would sink.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "We need more ice start the grill."\n- Sentence B: "We need more coal to start the grill."\n	Sentence A	Ice does not produce the fire needed to light the grill.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "monkeys like sports"\n- Sentence B: "matthew likes sports"\n	Sentence A	Monkeys are not smart enough to play sports.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "She cleaned up her house using a zebra."\n- Sentence B: "She cleaned up her house using a mop."\n	Sentence A	A zebra cannot be used for cleaning a house.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "The leopard had many spots."\n- Sentence B: "The zebra had many spots."\n	Sentence B	Zebras do not have spots they have stripes.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "They went for a walk in the rain."\n- Sentence B: "They went swimming in the rain."\n	Sentence B	Rain is not a body of water on can swim in.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "The cat ran away from the dog."\n- Sentence B: "The house ran away from the dog."\n	Sentence B	The house cannot ran away from the dog.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "I took the letter to the post office to be mailed."\n- Sentence B: "I took the letter to the pharmacy to be mailed."\n	Sentence B	A pharmacy is for medicine and does not have the staff or ability to deliver mail.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "A jaguar is a type of mineral."\n- Sentence B: "Amethyst is a type of mineral."\n	Sentence A	A jaguar is an animal in the feline group.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "He lives under a rock."\n- Sentence B: "He lives in a house."\n	Sentence A	You can't live under a rock. It's to small.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "The doctor rushed to the hospital to see his patient."\n- Sentence B: "The doctor rushed to the hospital to see a movie."\n	Sentence B	Watching a movie is done in a cinema.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "Some human beings can run very fast."\n- Sentence B: "Only human beings with one leg can run."\n	Sentence B	It is very hard to run with one leg.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "Bicycles have square wheels."\n- Sentence B: "Bicycles have round wheels."\n	Sentence A	If wheels were square they would could not roll.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "Helmet is a hard or padded protective hat which are worn by motorcyclists"\n- Sentence B: "Cap is a hard or padded protective hat which are worn by motorcyclists"\n	Sentence B	A cap does not offer real protection for the head.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "I wore a hat on my head."\n- Sentence B: "I wore a sock on my head."\n	Sentence B	A sock is to small to go on a head.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "I drew a picture with a toothbrush"\n- Sentence B: "I drew a picture with a crayon"\n	Sentence A	Toothbursh are for cleaning things and not for painting.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "He won the competition by sheer sadness"\n- Sentence B: "He won the game by sheer luck"\n	Sentence A	Sadness is not related to winning a competition.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "My fly ate a lizard"\n- Sentence B: "My lizard ate a fly"\n	Sentence A	A fly's mouth is not big enough to eat a lizard.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "I will take notes in the book."\n- Sentence B: "I will take notes in the bird."\n	Sentence B	A bird is a creature on which nothing can be written.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "You can save money on your electric bill by unplugging your microwave when you aren't using it."\n- Sentence B: "You can save money on your phone bill by turning off the water when you brush your teeth."\n	Sentence B	Your phone bill is not affected by the amount of water you use.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "The boy can ride a bike."\n- Sentence B: "The cheetah can ride a bike."\n	Sentence B	A cheetah is not physically able to operate a bike.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "A soccer team is composed of five players"\n- Sentence B: "A soccer team is composed of eleven players"\n	Sentence A	A sport team that is composed of five players would be a basketball team.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "Socks are meant to go on feet"\n- Sentence B: "Socks are for your ears"\n	Sentence B	Your ears are a shape that do not fit a sock.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "He ate a rock."\n- Sentence B: "He ate a potato chip."\n	Sentence A	A rock is too hard to be eaten.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "He put popcorn in the car."\n- Sentence B: "He put a truck in the car."\n	Sentence B	You cannot fit a truck in a car.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "He drove the car to get to work."\n- Sentence B: "He drove the wallet to get to work"\n	Sentence B	A wallet isn't a vehicle that can be driven.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "My garden looks lovely in the Spring."\n- Sentence B: "My garden looks dark at noon."\n	Sentence B	At noon there is light, so the garden can not look dark.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "He washed his car with soap."\n- Sentence B: "He washed his soap with car."\n	Sentence B	You do not wash soap, you use it to wash other things.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "A thing that you find on an apple tree are apples."\n- Sentence B: "A thing that you find on an apple tree are pears."\n	Sentence B	You can not find on an apple tree are pears.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "People can lift dumbbells."\n- Sentence B: "People can eat dumbbells."\n	Sentence B	Dumbbells are metal weights, they would be impossible to eat.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "My to-do list is packed! 1) Pay cell phone bill on time."\n- Sentence B: "My to-do list is packed! 1) Water cell phone bill on time."\n	Sentence B	You have to pay bills you owe money on, not water them.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "I can drive you to the next city"\n- Sentence B: "I can throw you to the next city"\n	Sentence B	We don't throw a person from one city to another.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "The dog likes to chase the ball."\n- Sentence B: "The ball likes to chase the dog."\n	Sentence B	The ball is a toy while the dog is an animal.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "A car has a steering wheel in it"\n- Sentence B: "A car has a swimming pool in it"\n	Sentence B	A car is not big enough for a swimming pool.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "She would like to get a punishment for her effort."\n- Sentence B: "She would like to get a bonus for her effort."\n	Sentence A	When someone puts effort into something they would like and expect to get something good but a punishment is bad.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "A policeman arrested a criminal."\n- Sentence B: "A policeman arrested a lion."\n	Sentence B	A policeman cannot bring charges against a lion.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "She rode the mouse in a rodeo."\n- Sentence B: "She rode the horse in a rodeo."\n	Sentence A	If a person would try to ride a mouse the mouse will be crushed to death.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "The car bought him."\n- Sentence B: "He bought a car."\n	Sentence A	A car is an inanimate object and cannot purchase anything.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "The box put the child on the shelf."\n- Sentence B: "The child put the box on the shelf."\n	Sentence A	The box doesn't have the ability to move things.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "he box the elephant inside the fridge"\n- Sentence B: "he put the  turkey inside fridge"\n	Sentence A	An elephant is to big to fit in a fridge.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "He put the food into the Black pepper."\n- Sentence B: "He put ground black pepper into the food."\n	Sentence A	Black pepper is too small to contain any kind of food.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "He went swimming in some lava."\n- Sentence B: "He went swimming in some water."\n	Sentence A	Lava is too hot for a person to safely swim in.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "Bananas are blue."\n- Sentence B: "Ripe bananas are yellow."\n	Sentence A	Bananas are typically only yellow and green, and everwhere in between those two colors.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "I cooked a cake"\n- Sentence B: "I cooked a car'"\n	Sentence B	A car is made of metal which cannot be cooked.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "Large cars use less gas."\n- Sentence B: "Small cars use less gas."\n	Sentence A	It takes more gas to propel a larger car than it does a smaller car.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "He put the elephant on the cupboard."\n- Sentence B: "He put the vase on the cupboard."\n	Sentence A	An elephant is to heavy for a cupboard.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "She read a book."\n- Sentence B: "She read a blanket."\n	Sentence B	Blankets do not have words that can be read.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "He went to an indian restaurant because he was craving chinese food"\n- Sentence B: "He went to an indian restaurant because he was craving curry"\n	Sentence A	An indian restaurant would not have the ingrediants, etc for chinese food.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "The concrete will grow around the plants."\n- Sentence B: "The grass will grow around the concrete."\n	Sentence A	Concrete cannot grow, but plants and grass can.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "The cow is eating the grass."\n- Sentence B: "The dog is eating the grass."\n	Sentence B	A dog eats dog food and could not live on grass.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "You can always find a hospital in a rural village."\n- Sentence B: "You can always find a nurse in a hospital."\n	Sentence A	Rural villages typically do not have the resources and skilled staff to run a hospital.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "He went for a swim in the ocean."\n- Sentence B: "He went for a swim in the desert."\n	Sentence B	There is usually no water in the desert.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "The river flows up the mountain."\n- Sentence B: "The river flows down the mountain."\n	Sentence A	A river can't flow against gravity up a mountain.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "My boyfriend sent me a bouquet of flowers for my birthday."\n- Sentence B: "My boyfriend sent me a bouquet of tractor-trailers for my birthday."\n	Sentence B	Tractor-trailers are too large to be in a bouquet.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "I want to drink cake"\n- Sentence B: "I want to drink tea"\n	Sentence A	A cake is a solid not a liquid.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "The floor was wet, and she slipped in a puddle"\n- Sentence B: "The floor was completely dry, and she slipped in a puddle"\n	Sentence B	Puddles are made of water but the floor is said to be dry, meaning having no water on it.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "The woman enjoyed reading her shoe in the library."\n- Sentence B: "The woman enjoyed reading her book in the library."\n	Sentence A	A shoe is for wearing on your feet.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "Tables can be made out of wood."\n- Sentence B: "Wood can be made out of tables."\n	Sentence B	Wood is not made of tables, it grows from trees.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "I rolled in mud to get clean."\n- Sentence B: "I took a shower to get clean."\n	Sentence A	Rolling in the mud makes on dirty, not clean.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "I cook the salmon on the grill"\n- Sentence B: "I cook the pants on the grill"\n	Sentence B	You cant eat pants and they would only burn to ash.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "Jeans are a piece of traditional Japanese clothing."\n- Sentence B: "Kimonos are a piece of traditional Japanese clothing."\n	Sentence A	Jeans are American and are not a part of traditional Japanese clothing.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "she put a fish in a fish tank"\n- Sentence B: "she put monkey in a fish tank"\n	Sentence B	A monkey cannot live in an underwater environment.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "I boiled a pie."\n- Sentence B: "I baked a pie."\n	Sentence A	To make a pie correctly, you have to bake it.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "You use a phone in the shower"\n- Sentence B: "You use soap in the shower"\n	Sentence A	A phone would short out in the shower.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "He put the beer in the washing machine."\n- Sentence B: "He put the beer in the refrigerator."\n	Sentence A	A washing machine isn't meant for food or drinks and doesn't keep them cold.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "I've hidden my money under the couch"\n- Sentence B: "I've hidden my elephant under the couch"\n	Sentence B	An elephant is to big to hid under a couch.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "He ate a hamburger for dinner."\n- Sentence B: "He ate a wrench for dinner."\n	Sentence B	A wrench is made of metal and can't be eaten by a person.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "The best ice cream flavour is strawberry"\n- Sentence B: "The best ice cream flavour is Rat poison"\n	Sentence B	Rat poison is not an ice cream flavor.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "He rode his chihuahua to school."\n- Sentence B: "He rode his bike to school"\n	Sentence A	People are too large to ride chihuahuas to school.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "I often fly to different locations."\n- Sentence B: "I often fly to the moon."\n	Sentence B	An average person cannot fly to the moon.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "I like to eat cars"\n- Sentence B: "I like to eat pasta"\n	Sentence A	A car is too hard to be eaten.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "Cows like to eat cans."\n- Sentence B: "Cows like to eat grass."\n	Sentence A	Cans are inedible and cannot eaten by cows.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "I can not wait to swim in the milkshake!"\n- Sentence B: "I can not wait to swim in the pool!"\n	Sentence A	A milkshake is food, you can not swim in.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "The earth is full of stars and planets."\n- Sentence B: "The galaxy is full of stars and planets."\n	Sentence A	Stars and planets are not on the earth.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "My brother put lotion on his skin."\n- Sentence B: "My lotion put my brother on its skin."\n	Sentence B	Lotion is inanimate and cannot act upon your brother.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "My brother is a horse."\n- Sentence B: "My brother is a human being."\n	Sentence A	My brother could not be a horse because I am a human.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "One goes to a dentist to satisfy his hunger."\n- Sentence B: "One goes to a restaurant to satisfy his hunger."\n	Sentence A	A dentist does not provide food to satisfy hunger.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "He makes music with a tennis racket"\n- Sentence B: "He makes music with a drum and sticks"\n	Sentence A	Tennis rackets don't have any provision to make music.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "She put on her shoes."\n- Sentence B: "She put on a walrus."\n	Sentence B	A walrus is an animal and cannot be worn.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "The golfer used a golf club to hit the ball off the tee."\n- Sentence B: "The golfer picked a squirrel to hit his ball onto the fairway."\n	Sentence B	A golfer uses a club to play golf with, not a squirrel.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "She put a note in the fridge for lunch tomorrow."\n- Sentence B: "She put leftovers in the fridge for lunch tomorrow."\n	Sentence A	She can't put a note in the fridge for lunch since it is not edible.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "Your arm is connected to your butt."\n- Sentence B: "Your arm is connected to your wrist."\n	Sentence A	The butt can not move the wrist above the head.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "He rode a horse."\n- Sentence B: "He rode a pineapple."\n	Sentence B	A pineapple is not a vehicle nor an animal.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "She went to hair salon to buy bananas."\n- Sentence B: "She went to the store to buy bananas."\n	Sentence A	Bananas aren't usually sold at the hair salon.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "I like to be trees."\n- Sentence B: "I like to go for long walks."\n	Sentence A	People cannot be trees, they are two different things.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "I put the remote in the TV to watch TV"\n- Sentence B: "I use the remote to watch tv"\n	Sentence A	A TV does not have a place to put a remote in.
Of the following two sentences, which one is against common sense?\nOptions:\n- Sentence A: "Boat is a small vessel for travelling over water"\n- Sentence B: "Ship is a small vessel for travelling over water"\n	Sentence B	Ships are the biggest vessel to travel over water.
Which of the following two sentences does not make sense?\nOptions:\n- Sentence A: "They filled the bucket with more buckets"\n- Sentence B: "They filled the bucket with cold water"\n	Sentence A	A bucket is to big to fit in another bucket.
One of the following sentences is nonsensical. Which one is it?\nOptions:\n- Sentence A: "I put the groceries in the dishwasher."\n- Sentence B: "I placed the dishes in the dishwasher."\n	Sentence A	You do not put groceries in a dishwasher.
Which of these sentences doesn't make sense?\nOptions:\n- Sentence A: "The dog ate the meat."\n- Sentence B: "The dog was eaten by the meat."\n	Sentence B	Meat is dead animals and dead animals do not eat.
Choose the sentence that goes against common sense.\nOptions:\n- Sentence A: "She took her dog for a walk."\n- Sentence B: "She took her fish for a walk."\n	Sentence B	Fish do not need to be taken for a walk.
Pick which sentence is not logical.\nOptions:\n- Sentence A: "A parent can teach that praying to god is good"\n- Sentence B: "A parent can teach the child that praying to god is bad"\n	Sentence B	Praying is always a good thing to do.
Of the below sentences, which one does *not* make sense?\nOptions:\n- Sentence A: "He ate a taco."\n- Sentence B: "He ate a desk."\n	Sentence B	A desk is made out of wood which cannot be eaten.
Which of the following sentences is nonsensical?\nOptions:\n- Sentence A: "He had a strange potatoe infection"\n- Sentence B: "He had a strange bacteria infection"\n	Sentence A	A potato is a vegetable and can't infect a person's body.
